cell_type,region_a,region_b,pair_idx,omega,mu_ct,mu_pair,expected_omega,residual,lowest_in_pair,tier
Microglia,Human CM,Human HTHso-HTHtub,3062,8.609510426592518,13.495168605208116,24.740444743398918,10.25266039220618,0.8397342833219421,True,None
Microglia,Human CM,Human HTHtub,3063,7.410969475451762,13.495168605208116,15.888491553725146,6.584332243592506,1.1255460996312407,True,None
Microglia,Human CM,Human IC,3064,10.542996029177601,13.495168605208116,25.837949618741487,10.707476175931337,0.9846387566919401,True,None
Microglia,Human CM,Human IO,3065,10.382386230889095,13.495168605208116,30.699761793153343,12.722254391599346,0.8160806969670962,True,None
Microglia,Human CM,Human ITG,3066,11.285256203247437,13.495168605208116,24.12628720376076,9.998148044245944,1.128734656989025,False,None
Microglia,Human CM,Human Idg,3067,10.289683591241628,13.495168605208116,27.03680777521306,11.20429366099328,0.918369680639862,False,None
Microglia,Human CM,Human Ig,3068,12.634618207608305,13.495168605208116,27.589350095252772,11.43327211382406,1.1050745649910394,False,None
Microglia,Human CM,Human LEC,3069,8.43559941280397,13.495168605208116,34.11081082971309,14.135823456979233,0.5967533082509664,True,Weak
Microglia,Human CM,Human LG,3070,7.322324487298044,13.495168605208116,35.917256538274025,14.884430628714702,0.4919452191319958,True,Moderate
Microglia,Human CM,Human LP,3071,8.881416357147843,13.495168605208116,41.445569215026374,17.17541258172883,0.517100611987387,True,Weak
Microglia,Human CM,Human LP-VPL,3072,13.317358303839931,13.495168605208116,44.01115681622738,18.238614907086664,0.7301737753487758,True,Weak
Microglia,Human CM,Human La,3073,11.510191721686907,13.495168605208116,20.148936692215834,8.349898609824685,1.3784828127306537,True,None
Microglia,Human CM,Human M1C,3074,9.388433677984247,13.495168605208116,27.372396665095135,11.343364682353007,0.8276586304758352,True,None
Microglia,Human CM,Human MD,3075,11.77174940922689,13.495168605208116,24.769158135988587,10.26455947752915,1.1468343512449055,False,None
Microglia,Human CM,Human MD-Re,3076,12.551565079465181,13.495168605208116,30.127656693453087,12.485168948847107,1.0053180001720525,False,None
Microglia,Human CM,Human MEC,3077,18.576655251961597,13.495168605208116,33.56772299366339,13.910763026420831,1.3354159808975825,False,None
Microglia,Human CM,Human MG,3078,8.729391173320511,13.495168605208116,38.16646873448433,15.816524171774608,0.5519159000116192,True,Weak
Microglia,Human CM,Human MN,3079,20.118135038942206,13.495168605208116,43.14249750738127,17.878634761923593,1.1252612577436905,False,None
Microglia,Human CM,Human MTG,3080,16.710922870405835,13.495168605208116,31.313040532569357,12.976402556929735,1.2877931920724646,False,None
Microglia,Human CM,Human MoAN,3081,11.954366052138036,13.495168605208116,39.418295447196876,16.33529229775011,0.7318121913119688,True,Weak
Microglia,Human CM,Human MoRF-MoEN,3082,11.910327761445519,13.495168605208116,48.67639025765197,20.171929147043954,0.5904406898628676,True,Weak
Microglia,Human CM,Human MoSR,3083,14.330416663065636,13.495168605208116,39.29418207712665,16.283858613082753,0.8800381410553586,True,None
Microglia,Human CM,Human NAC,3084,11.100024704423339,13.495168605208116,56.674376570665146,23.48636582509584,0.4726156778398917,True,Moderate
Microglia,Human CM,Human PAG,3085,13.170528061632229,13.495168605208116,38.0879899856941,15.784001880130427,0.8344226110497269,False,None
Microglia,Human CM,Human PAG-DR,3086,14.996477844155606,13.495168605208116,23.193775048000987,9.611706711288097,1.5602304871145904,False,None
Microglia,Human CM,Human PB,3087,15.577341625722765,13.495168605208116,27.490986462547056,11.39250934938974,1.3673319150321515,False,None
Microglia,Human CM,Human PN,3088,13.123968033746708,13.495168605208116,29.573264873140673,12.255424046650202,1.0708701701214416,True,None
Microglia,Human CM,Human PTR,3089,14.497750194535653,13.495168605208116,28.277623472612063,11.718498724269063,1.237167877529461,False,None
Microglia,Human CM,Human Pir,3090,15.40048385397627,13.495168605208116,35.13009719971233,14.55822479625973,1.0578545165707933,False,None
Microglia,Human CM,Human PnAN,3091,20.826442936615,13.495168605208116,32.530888637355524,13.481089645507478,1.5448634705544988,False,None
Microglia,Human CM,Human PnEN,3092,18.936540055834794,13.495168605208116,33.675136227931354,13.955276026247633,1.356944858719971,False,None
Microglia,Human CM,Human PnRF,3093,17.324575909582347,13.495168605208116,41.177822302147355,17.06445587916015,1.0152433826348877,False,None
Microglia,Human CM,Human Pro,3094,10.986728576159528,13.495168605208116,32.2910832735776,13.381712169453795,0.8210256234055568,False,None
Microglia,Human CM,Human Pu,3095,11.589143286012506,13.495168605208116,34.53897408244826,14.313258117845114,0.8096789138151357,False,None
Microglia,Human CM,Human Pul,3096,20.27241967199313,13.495168605208116,44.91827442934757,18.614532515665285,1.0890641306695523,False,None
Microglia,Human CM,Human RN,3097,18.719035060698186,13.495168605208116,32.16400988929142,13.329051828563113,1.4043785935759332,False,None
Microglia,Human CM,Human S1C,3098,13.09300279071135,13.495168605208116,37.070468566369655,15.362331952110535,0.852279642929639,False,None
Microglia,Human CM,Human SC,3099,11.067380526575821,13.495168605208116,31.25008756853723,12.950314288606409,0.8546032381864911,False,None
Microglia,Human CM,Human SEP,3100,17.402786716967125,13.495168605208116,41.35067396105003,17.136087144294596,1.0155636214047457,False,None
Microglia,Human CM,Human SI,3101,19.278666044758694,13.495168605208116,41.14367685626181,17.05030570262792,1.1306932779385488,False,None
Microglia,Human CM,Human SN,3102,15.487824334195865,13.495168605208116,47.32375562398158,19.61138532183811,0.789736374051532,False,None
Microglia,Human CM,Human SN-RN,3103,13.761634164104905,13.495168605208116,42.62646536178156,17.664786450174596,0.7790433358999869,False,None
Microglia,Human CM,Human STG,3104,9.14691885337418,13.495168605208116,38.46630302655675,15.940778169729768,0.573806294522273,True,Weak
Microglia,Human CM,Human STH,3105,11.135928018490997,13.495168605208116,40.90285127493572,16.950505439346443,0.6569673133546607,True,Weak
Microglia,Human CM,Human SpC,3106,12.217991733920838,13.495168605208116,38.772529587356274,16.067681180710945,0.7604079018314347,True,None
Microglia,Human CM,Human Sub,3107,12.778953985328101,13.495168605208116,45.59921116926203,18.896718758286557,0.6762525361565376,False,Weak
Microglia,Human CM,Human TF,3108,10.747176131374676,13.495168605208116,51.07660160402095,21.16659808121528,0.5077422498475308,True,Weak
Microglia,Human CM,Human TH-TL,3109,10.608978999072187,13.495168605208116,40.30003766982422,16.700694118769487,0.6352418003482277,True,Weak
Microglia,Human CM,Human V1C,3110,9.864506442141247,13.495168605208116,31.26887084233352,12.958098244363251,0.7612618963150931,True,None
Microglia,Human CM,Human V2,3111,9.465693058655244,13.495168605208116,26.463252777991713,10.96660736781004,0.863137772802883,True,None
Microglia,Human CM,Human VA,3112,8.199149278698687,13.495168605208116,36.0724329103946,14.948737097767625,0.548484412099475,True,Weak
Microglia,Human CM,Human VLN,3113,9.354958896605275,13.495168605208116,34.08707523800467,14.125987216623878,0.6622516892551116,True,Weak
Microglia,Human CM,Human VPL,3114,8.654600731101638,13.495168605208116,35.215667357410375,14.593685830840348,0.5930373472075272,True,Weak
Microglia,Human CM-Pf,Human CMN,3115,10.920337697424099,13.495168605208116,21.482179171556712,8.902406153764133,1.2266725993855874,False,None
Microglia,Human CM-Pf,Human CaB,3116,9.494920739831102,13.495168605208116,16.169027808975816,6.700588963413754,1.417027785419286,False,None
Microglia,Human CM-Pf,Human CbDN,3117,10.190495880510422,13.495168605208116,30.264915064320785,12.542050038782627,0.8125063964024454,True,None
Microglia,Human CM-Pf,Human Cla,3118,8.549381858116313,13.495168605208116,28.790659350612618,11.931105356070233,0.7165624309709587,True,Weak
Microglia,Human CM-Pf,Human CoA,3119,9.237081167797314,13.495168605208116,23.448559905528636,9.717291822808964,0.9505818427841723,True,None
Microglia,Human CM-Pf,Human DGR-CA4Rpy,3120,7.821186616985238,13.495168605208116,28.22152174119862,11.695249667691362,0.6687490082910849,True,Weak
Microglia,Human CM-Pf,Human DGU-CA4Upy,3121,9.631217365445575,13.495168605208116,27.24616970436676,11.291055106914447,0.85299533783584,True,None
Microglia,Human CM-Pf,Human DTg,3122,8.916839042391882,13.495168605208116,28.826627479329385,11.946010868582274,0.7464281709171182,True,Weak
Microglia,Human CM-Pf,Human ETH,3123,9.36546337710767,13.495168605208116,22.428887269741875,9.294730411549905,1.0076100072219276,False,None
Microglia,Human CM-Pf,Human FI,3124,7.4509036856210145,13.495168605208116,24.249629660462347,10.049262255555307,0.7414378783379943,True,Weak
Microglia,Human CM-Pf,Human GPe,3125,9.729943165964642,13.495168605208116,33.58122187043256,13.916357081039733,0.6991731463416637,True,Weak
Microglia,Human CM-Pf,Human GPi,3126,9.927552718083538,13.495168605208116,38.05906529173583,15.772015229640575,0.6294409797060394,True,Weak
Microglia,Human CM-Pf,Human Gpe,3127,10.370582140879703,13.495168605208116,24.688788285117834,10.231253496359594,1.0136179447190594,False,None
Microglia,Human CM-Pf,Human HTHma,3128,8.082764770960356,13.495168605208116,18.555225849615475,7.6894506590287355,1.0511498323316246,True,None
Microglia,Human CM-Pf,Human HTHma-HTHtub,3129,10.882543295027062,13.495168605208116,22.349945855417236,9.262016387192403,1.1749648068076772,True,None
Microglia,Human CM-Pf,Human HTHpo,3130,9.669319061630798,13.495168605208116,25.524838595208177,10.577720182349225,0.9141212751842072,True,None
Microglia,Human CM-Pf,Human HTHpo-HTHso,3131,10.349757910450018,13.495168605208116,29.33785240777622,12.157867026778208,0.851280729395563,True,None
Microglia,Human CM-Pf,Human HTHso,3132,10.333969816840439,13.495168605208116,39.60075236534856,16.410904067765557,0.6297014335205647,True,Weak
Microglia,Human CM-Pf,Human HTHso-HTHtub,3133,8.75275948707698,13.495168605208116,29.35350620206451,12.16435409838714,0.7195416555851084,True,Weak
Microglia,Human CM-Pf,Human HTHtub,3134,8.152719788511126,13.495168605208116,20.782458531217536,8.612435695705626,0.9466218473568719,True,None
Microglia,Human CM-Pf,Human IC,3135,9.985944307583729,13.495168605208116,29.109635529626363,12.063291922259753,0.8277959591740622,True,None
Microglia,Human CM-Pf,Human IO,3136,9.85390736249327,13.495168605208116,35.118025298851954,14.553222093151781,0.6770945498818548,True,Weak
Microglia,Human CM-Pf,Human ITG,3137,10.812835227993306,13.495168605208116,28.231023198234105,11.699187156011654,0.9242381614894593,True,None
Microglia,Human CM-Pf,Human Idg,3138,8.89600700109703,13.495168605208116,31.854490176583994,13.20078410613548,0.673899893337573,True,Weak
Microglia,Human CM-Pf,Human Ig,3139,14.486252274722144,13.495168605208116,33.53941572920036,13.899032244206445,1.0422489868501794,False,None
Microglia,Human CM-Pf,Human LEC,3140,8.524390199095022,13.495168605208116,39.15372864242806,16.22565346027248,0.525364985759524,True,Weak
Microglia,Human CM-Pf,Human LG,3141,9.114757081148284,13.495168605208116,44.62105587819202,18.491362504015655,0.49291971206388324,True,Moderate
Microglia,Human CM-Pf,Human LP,3142,9.786819730452653,13.495168605208116,46.529267750851815,19.28214247946362,0.5075587290611545,True,Weak
Microglia,Human CM-Pf,Human LP-VPL,3143,16.636213791219618,13.495168605208116,46.34555586367944,19.206010639121818,0.8661983013449116,False,None
Microglia,Human CM-Pf,Human La,3144,13.932361221068307,13.495168605208116,28.187247077732653,11.681045942244289,1.1927323366379528,False,None
Microglia,Human CM-Pf,Human M1C,3145,8.352041137404495,13.495168605208116,29.41348632456488,12.189210394733362,0.6851995221128674,True,Weak
Microglia,Human CM-Pf,Human MD,3146,13.680372900065251,13.495168605208116,27.84361634859228,11.538642311155867,1.1856137430344558,False,None
Microglia,Human CM-Pf,Human MD-Re,3147,14.565553730110546,13.495168605208116,31.062402716674068,12.872536016353322,1.1315216917324145,False,None
Microglia,Human CM-Pf,Human MEC,3148,19.11235244562316,13.495168605208116,36.8766764457561,15.282022773357134,1.2506428454578584,False,None
Microglia,Human CM-Pf,Human MG,3149,9.284642180297025,13.495168605208116,40.871553103916625,16.937535198848177,0.5481696168476993,True,Weak
Microglia,Human CM-Pf,Human MN,3150,23.976088040158285,13.495168605208116,41.54146412038474,17.21515228358865,1.3927316845762028,False,None
Microglia,Human CM-Pf,Human MTG,3151,22.30684393950323,13.495168605208116,43.26158427900761,17.92798537947928,1.2442471068185985,False,None
Microglia,Human CM-Pf,Human MoAN,3152,12.07038709366298,13.495168605208116,41.005323455568345,16.99297082259124,0.710316472597955,True,Weak
Microglia,Human CM-Pf,Human MoRF-MoEN,3153,12.69717157323134,13.495168605208116,44.85250566193905,18.587277353373448,0.6831108898758054,False,Weak
Microglia,Human CM-Pf,Human MoSR,3154,14.207582311033512,13.495168605208116,39.617565693214885,16.41787166040442,0.8653729670270512,True,None
Microglia,Human CM-Pf,Human NAC,3155,11.157901325365758,13.495168605208116,49.395704234205105,20.470019257931487,0.5450850428996261,True,Weak
Microglia,Human CM-Pf,Human PAG,3156,15.027151767567263,13.495168605208116,38.77813767893232,16.07000522374954,0.9351055932053423,False,None
Microglia,Human CM-Pf,Human PAG-DR,3157,15.845858607768687,13.495168605208116,26.266749638707733,10.885174718802444,1.455728457936227,False,None
Microglia,Human CM-Pf,Human PB,3158,14.884630716848326,13.495168605208116,32.08652105201745,13.296939765057509,1.1194027332486718,False,None
Microglia,Human CM-Pf,Human PN,3159,13.039897512268315,13.495168605208116,29.46678645132266,12.211298441418732,1.067855115885065,True,None
Microglia,Human CM-Pf,Human PTR,3160,14.386001951063749,13.495168605208116,30.32771437441032,12.568074631545239,1.1446464452841172,False,None
Microglia,Human CM-Pf,Human Pir,3161,16.46715365118366,13.495168605208116,41.61699241434904,17.246451880505774,0.9548139968312568,False,None
Microglia,Human CM-Pf,Human PnAN,3162,22.501845251620434,13.495168605208116,32.71260012022624,13.556392500511112,1.65986970728179,False,None
Microglia,Human CM-Pf,Human PnEN,3163,17.252124861529527,13.495168605208116,35.92777560059847,14.888789821719339,1.1587325140665645,False,None
Microglia,Human CM-Pf,Human PnRF,3164,18.73267615846295,13.495168605208116,43.84288090582133,18.168879872834992,1.0310308774989982,False,None
Microglia,Human CM-Pf,Human Pro,3165,13.051999352336004,13.495168605208116,36.639678153157135,15.18380857257167,0.8595998355717809,False,None
Microglia,Human CM-Pf,Human Pu,3166,12.181722709811854,13.495168605208116,38.55589082079888,15.977904148635078,0.7624105512519603,False,None
Microglia,Human CM-Pf,Human Pul,3167,21.515530583137924,13.495168605208116,44.26336451009714,18.343132019061304,1.1729474857826905,False,None
Microglia,Human CM-Pf,Human RN,3168,19.591720036636993,13.495168605208116,35.47310334050263,14.700369592379554,1.3327365624054133,False,None
Microglia,Human CM-Pf,Human S1C,3169,12.8697165490542,13.495168605208116,43.17766022021369,17.893206502928194,0.719251552087553,False,Weak
Microglia,Human CM-Pf,Human SC,3170,11.033820769695756,13.495168605208116,33.60184218413704,13.924902322476802,0.7923804788120903,True,None
Microglia,Human CM-Pf,Human SEP,3171,18.844688754816374,13.495168605208116,42.239342559607636,17.504359317116386,1.0765711794083983,False,None
Microglia,Human CM-Pf,Human SI,3172,24.210157020436892,13.495168605208116,44.34046006221937,18.375081101701372,1.3175537504536643,False,None
