pair_type,cancer,sample_a,sample_b,omega,kn,kf
TT,TCGA-LIHC,TCGA-G3-A7M7-01,TCGA-HU-A4H6-01,42.31571954881186,0.014335508962536974,0.6066173768481935
TT,TCGA-LIHC,TCGA-FY-A3TY-01,TCGA-K7-A5RF-01,36.229685298556916,0.007025737071252057,0.25454024308186696
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-HU-A4HB-01,113.98938697235663,0.00505702708346742,0.5764474171470557
TT,TCGA-LIHC,TCGA-DD-A11B-01,TCGA-EP-A2KB-01,58.43321756829521,0.007967522178325935,0.4655679569263368
TT,TCGA-LIHC,TCGA-CC-A5UC-01,TCGA-FY-A3NP-01,39.223699811885496,0.01203180786309575,0.4719320198163512
TT,TCGA-LIHC,TCGA-G3-A7M6-01,TCGA-UB-A7ME-01,62.825471525826565,0.005613979105004337,0.35270088440803526
TT,TCGA-LIHC,TCGA-ES-A2HS-01,TCGA-G3-AAV4-01,27.568645144060653,0.023249764125573003,0.6409644968610337
TT,TCGA-LIHC,TCGA-CC-5261-01,TCGA-HU-A4G8-01,70.74523057380947,0.005015723395179976,0.35483850808645784
TT,TCGA-LIHC,TCGA-DD-A39V-01,TCGA-G3-AAV1-01,26.006989699537268,0.01897231834110774,0.49341288767353103
TT,TCGA-LIHC,TCGA-DD-AACB-01,TCGA-FY-A40K-01,49.60644309979576,0.013065099827781658,0.6481131312000022
TT,TCGA-LIHC,TCGA-DD-A4NQ-01,TCGA-DD-AAE2-01,107.0857317661264,0.005534260752093352,0.5926403624224696
TT,TCGA-LIHC,TCGA-G3-A5SM-01,TCGA-UB-A7MF-01,110.44295318705292,0.0049461605460959564,0.5462685776481239
TT,TCGA-LIHC,TCGA-CC-A7IF-01,TCGA-DD-A73C-01,58.42540565744336,0.009917927552318651,0.5794589405253515
TT,TCGA-LIHC,TCGA-HU-A4GH-01,TCGA-HU-A4GQ-01,111.85263943704051,0.004703530786253704,0.5261023331158552
TT,TCGA-LIHC,TCGA-MI-A75G-01,TCGA-ZP-A9CY-01,96.63149782345315,0.004090879774397613,0.39530784001571145
TT,TCGA-LIHC,TCGA-CC-A7IK-01,TCGA-CC-A7IL-01,58.714425614753004,0.010011097908158396,0.5877958634505756
TT,TCGA-LIHC,TCGA-DD-A1ED-01,TCGA-MI-A75C-01,60.03870477801598,0.008902246901717856,0.5344793735932458
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-G3-AAV5-01,43.09600836010104,0.0131753185877354,0.5678036400040394
TT,TCGA-LIHC,TCGA-DD-AADI-01,TCGA-FV-A2QQ-01,102.66667990242509,0.004819730577007022,0.4948257363655105
TT,TCGA-LIHC,TCGA-DD-A73A-01,TCGA-ED-A7PY-01,70.04248971796521,0.0075292363415327326,0.5273664590359364
TT,TCGA-LIHC,TCGA-BC-A112-01,TCGA-MI-A75I-01,84.41796239079163,0.007008641668493595,0.5916552487814274
TT,TCGA-LIHC,TCGA-BC-A69H-01,TCGA-DD-A1ED-01,28.601723356063445,0.02047694217963414,0.5856758354000025
TT,TCGA-LIHC,TCGA-DD-A1EJ-01,TCGA-XR-A8TE-01,126.67742395082645,0.004194003906657963,0.5312856109351332
TT,TCGA-LIHC,TCGA-DD-AAW1-01,TCGA-G3-A5SL-01,115.55571187132537,0.003489562236514482,0.40323884835972523
TT,TCGA-LIHC,TCGA-CC-A3MC-01,TCGA-DD-AADF-01,46.80229122072938,0.009856029525391202,0.4612847641274662
TT,TCGA-LIHC,TCGA-DD-A1EI-01,TCGA-G3-A5SK-01,30.54783715265546,0.008686840879995014,0.26536420057311794
TT,TCGA-LIHC,TCGA-CC-A3MC-01,TCGA-NI-A8LF-01,81.93339971351519,0.006018773196100526,0.49313855006109575
TT,TCGA-LIHC,TCGA-DD-AADM-01,TCGA-G3-A7M7-01,75.97379313962288,0.005890044475019472,0.4474890205283081
TT,TCGA-LIHC,TCGA-CC-A9FV-01,TCGA-HU-A4GJ-01,83.39524444285794,0.006929319758093041,0.5778723150488945
TT,TCGA-LIHC,TCGA-ED-A7XO-01,TCGA-HU-A4GC-01,43.55110764964491,0.011058770541754272,0.4816217063366623
TT,TCGA-LIHC,TCGA-DD-AAW1-01,TCGA-FY-A3R6-01,96.43729942174649,0.007155781626788544,0.690084255339239
TT,TCGA-LIHC,TCGA-ED-A627-01,TCGA-G3-A25X-01,33.43888827955996,0.012156472969960454,0.4064989415159981
TT,TCGA-LIHC,TCGA-FY-A3RA-01,TCGA-HU-A4GX-01,119.82661191267074,0.005393252451189268,0.6462551684157166
TT,TCGA-LIHC,TCGA-DD-A1EH-01,TCGA-FY-A3R8-01,66.67230019857323,0.005826192806117316,0.3884456757842214
TT,TCGA-LIHC,TCGA-DD-A4NQ-01,TCGA-DD-AACB-01,74.56062827070565,0.00845702264731545,0.6305609218834263
TT,TCGA-LIHC,TCGA-DD-A4NV-01,TCGA-FV-A3R2-01,118.73208648187162,0.004131070868013975,0.4904906635637757
TT,TCGA-LIHC,TCGA-HU-A4GP-01,TCGA-WQ-A9G7-01,38.337904692634766,0.016066041886839452,0.6159383826455289
TT,TCGA-LIHC,TCGA-DD-AADV-01,TCGA-FY-A4B0-01,62.52913228157369,0.005446473285018927,0.3405632485070057
TT,TCGA-LIHC,TCGA-CC-A5UD-01,TCGA-DD-A1EA-01,78.6557601053181,0.008204524058149197,0.6453330760960941
TT,TCGA-LIHC,TCGA-DD-A4NJ-01,TCGA-ZS-A9CE-01,46.394057118518795,0.00751270496086151,0.3485448630687884
TT,TCGA-LIHC,TCGA-BC-A10T-01,TCGA-FY-A40L-01,44.509808868386244,0.007629041543913326,0.3395671809685605
TT,TCGA-LIHC,TCGA-DD-AAW3-01,TCGA-HU-8602-01,54.630374088776335,0.012428689541104623,0.6789839590638074
TT,TCGA-LIHC,TCGA-DD-A3A8-01,TCGA-DD-AAE9-01,126.58177701688113,0.003978545280541639,0.5036113315530866
TT,TCGA-LIHC,TCGA-EP-A3RK-01,TCGA-FV-A495-01,42.72019917827835,0.01074656031175351,0.45909519699949103
TT,TCGA-LIHC,TCGA-DD-A4NB-01,TCGA-ZP-A9D4-01,118.175001191062,0.004626895891795019,0.5467834275237962
TT,TCGA-LIHC,TCGA-DD-AACW-01,TCGA-G3-AAV2-01,88.54559653527403,0.0060011302162427185,0.5313736548830695
TT,TCGA-LIHC,TCGA-EP-A3RK-01,TCGA-LG-A9QC-01,52.743272368398046,0.005524464185686747,0.2913783192351364
TT,TCGA-LIHC,TCGA-DD-AAEE-01,TCGA-ED-A627-01,48.956400512913895,0.005286333447050653,0.2587998574786245
TT,TCGA-LIHC,TCGA-K7-A5RF-01,TCGA-LG-A9QC-01,84.57729084090141,0.004419724635379194,0.373808335923163
TT,TCGA-LIHC,TCGA-ES-A2HT-01,TCGA-UB-A7ME-01,22.58344852792414,0.017452766170570455,0.39414364648297356
TT,TCGA-LIHC,TCGA-DD-A4NS-01,TCGA-K7-A5RF-01,64.32828908709598,0.0031479254562807183,0.20250065877625456
TT,TCGA-LIHC,TCGA-F5-6813-01,TCGA-YA-A8S7-01,115.04194958208231,0.005189175030048664,0.5969728121794589
TT,TCGA-LIHC,TCGA-DD-AACF-01,TCGA-DD-AADY-01,75.3005599541995,0.008000621105925507,0.6024512492575775
TT,TCGA-LIHC,TCGA-BC-A216-01,TCGA-G3-A25Y-01,95.93181264829872,0.004200821149452281,0.40299238747826704
TT,TCGA-LIHC,TCGA-DD-A113-01,TCGA-ZP-A9CY-01,109.76439509623447,0.004998542606395514,0.5486620055537588
TT,TCGA-LIHC,TCGA-ED-A66Y-01,TCGA-F5-6864-01,128.77522068794914,0.005348483318238707,0.6887521196520041
TT,TCGA-LIHC,TCGA-BC-A10W-01,TCGA-G3-AAV4-01,75.88428416636003,0.007834818093717317,0.5945395626153841
TT,TCGA-LIHC,TCGA-DD-A73F-01,TCGA-FV-A23B-01,101.46383353563114,0.00475858491590705,0.48282426777275816
TT,TCGA-LIHC,TCGA-FY-A76V-01,TCGA-G3-A3CH-01,59.85255601544639,0.00762310994677045,0.45626261510098487
TT,TCGA-LIHC,TCGA-CC-A7IH-01,TCGA-XR-A8TE-01,130.43486460704247,0.004453646987083835,0.5809108417678427
TT,TCGA-LIHC,TCGA-DD-A4NA-01,TCGA-HU-8602-01,87.53582395392463,0.006288238468238266,0.5504461355360015
TT,TCGA-LIHC,TCGA-DD-AACV-01,TCGA-FY-A40N-01,75.92552579049381,0.008345187649495038,0.633612760108246
TT,TCGA-LIHC,TCGA-G3-A5SM-01,TCGA-K7-AAU7-01,48.96971797936755,0.006599982352138099,0.3231992744530056
TT,TCGA-LIHC,TCGA-HU-A4H2-01,TCGA-UB-A7MA-01,45.85477518371136,0.010111238752551313,0.4636485798270706
TT,TCGA-LIHC,TCGA-EP-A3JL-01,TCGA-HU-8610-01,28.228171181059032,0.020325822501666792,0.5737607969728717
TT,TCGA-LIHC,TCGA-DD-AAD1-01,TCGA-FY-A40M-01,52.338561703343906,0.0049970991695566696,0.26154098322357033
TT,TCGA-LIHC,TCGA-DD-AACI-01,TCGA-DD-AAVQ-01,54.93522897433859,0.00925724530755831,0.5085488906423372
TT,TCGA-LIHC,TCGA-DD-A73D-01,TCGA-ZS-A9CD-01,47.89619592360711,0.005880956138158719,0.28167542741138984
TT,TCGA-LIHC,TCGA-DD-AADQ-01,TCGA-G3-A3CK-01,62.36847274951,0.0075987971156447846,0.47392537083614694
TT,TCGA-LIHC,TCGA-CC-A3MA-01,TCGA-ZP-A9D0-01,71.74069096126499,0.008530308763125136,0.611970244779531
TT,TCGA-LIHC,TCGA-BC-A69H-01,TCGA-HU-A4GN-01,22.08144957547413,0.03150207672878076,0.6956115188092895
TT,TCGA-LIHC,TCGA-DD-AAE1-01,TCGA-FY-A3R8-01,61.87473693588191,0.010561944495779883,0.6535175372077662
TT,TCGA-LIHC,TCGA-DD-AAD3-01,TCGA-FV-A23B-01,93.53621301950423,0.004689822530037838,0.4386682391932895
TT,TCGA-LIHC,TCGA-DD-A113-01,TCGA-G3-A7M8-01,89.09921750585734,0.00657916935490487,0.5861988413605401
TT,TCGA-LIHC,TCGA-KR-A7K0-01,TCGA-QN-A5NN-01,50.52931722271751,0.006693013326454297,0.3381933935482849
TT,TCGA-LIHC,TCGA-BC-A3KG-01,TCGA-DD-AAC8-01,85.10590031905612,0.007036930719800291,0.5988843243914274
TT,TCGA-LIHC,TCGA-CC-5260-01,TCGA-FY-A4B3-01,146.80766867409264,0.003675734536733569,0.5396260180027012
TT,TCGA-LIHC,TCGA-DD-AAVQ-01,TCGA-UB-A7MD-01,106.49237587010727,0.005074202640391525,0.540363894821665
TT,TCGA-LIHC,TCGA-DD-A73A-01,TCGA-FY-A3RA-01,61.43718109830634,0.008549253159316324,0.5252420146041846
TT,TCGA-LIHC,TCGA-DD-AAEI-01,TCGA-FV-A495-01,32.39346113050049,0.01273628567016839,0.41257237480355013
TT,TCGA-LIHC,TCGA-DD-A4NN-01,TCGA-DD-AACN-01,119.89406069104243,0.0037223598504464344,0.4462888378233244
TT,TCGA-LIHC,TCGA-DD-AADU-01,TCGA-ZS-A9CE-01,70.42562813732806,0.008137178286153832,0.5730658920678102
TT,TCGA-LIHC,TCGA-DD-A73D-01,TCGA-ED-A4XI-01,32.20956840182323,0.005768769729376641,0.18580958319272423
TT,TCGA-LIHC,TCGA-DD-AAD0-01,TCGA-K7-A5RG-01,86.35596820108002,0.005012956227036194,0.43289868853534363
TT,TCGA-LIHC,TCGA-CC-A5UC-01,TCGA-DD-A4NV-01,53.48955302228731,0.008878416975329203,0.47490255555584715
TT,TCGA-LIHC,TCGA-BC-A10T-01,TCGA-ES-A2HS-01,19.099876615314933,0.022728110531408642,0.43410410684914497
TT,TCGA-LIHC,TCGA-DD-AADW-01,TCGA-G3-A3CG-01,72.17719401572283,0.006615906459475114,0.47751756411540924
TT,TCGA-LIHC,TCGA-CC-A123-01,TCGA-GJ-A3OU-01,3.8822896819016575,0.02254269001981261,0.08751725286622597
TT,TCGA-LIHC,TCGA-ED-A7PZ-01,TCGA-RC-A7SK-01,81.30332594127626,0.007285253454419147,0.5923153361694486
TT,TCGA-LIHC,TCGA-DD-AAD5-01,TCGA-DD-AADA-01,96.63797394446728,0.006835029610470791,0.6605234134063387
TT,TCGA-LIHC,TCGA-F5-6864-01,TCGA-G3-A25V-01,52.45235350791719,0.008196823700946956,0.4299426944041438
TT,TCGA-LIHC,TCGA-BC-4073-01,TCGA-DD-AADK-01,44.14165962630322,0.012677772873845297,0.5596179350168591
TT,TCGA-LIHC,TCGA-FV-A4ZQ-01,TCGA-FY-A3RA-01,94.82437254662892,0.006670042852143966,0.6324826283136787
TT,TCGA-LIHC,TCGA-DD-AAD1-01,TCGA-F5-6810-01,86.61853577600804,0.004042851977755459,0.35018591867231613
TT,TCGA-LIHC,TCGA-DD-A4NF-01,TCGA-RC-A7SK-01,75.37722091437377,0.007760669129924643,0.5849776714496906
TT,TCGA-LIHC,TCGA-CC-A9FU-01,TCGA-G3-AAV4-01,97.6092645080677,0.006771765887707516,0.6609870877199527
TT,TCGA-LIHC,TCGA-DD-AAE6-01,TCGA-PD-A5DF-01,53.85796990408527,0.008926841192694655,0.48078154429469744
TT,TCGA-LIHC,TCGA-CC-A7IG-01,TCGA-FY-A3I4-01,46.61960568133062,0.014610406079077327,0.6811313702507008
TT,TCGA-LIHC,TCGA-DD-AAE7-01,TCGA-ED-A66Y-01,75.74865548165182,0.008163952248078907,0.618408406208386
TT,TCGA-LIHC,TCGA-CC-A9FW-01,TCGA-DD-AADV-01,114.37493541433588,0.004387850573035439,0.501860125898685
TT,TCGA-LIHC,TCGA-G3-A25Z-01,TCGA-HU-A4G8-01,36.67969505024906,0.017719734328783945,0.6499544515512248
TT,TCGA-LIHC,TCGA-CC-A5UC-01,TCGA-F5-6814-01,66.27375615957502,0.0074442217075187675,0.493356534241914
TT,TCGA-LIHC,TCGA-CC-A3MA-01,TCGA-FY-A40N-01,106.26276215696217,0.005531425051197039,0.5877845046044132
TT,TCGA-LIHC,TCGA-DD-AACT-01,TCGA-F5-6864-01,52.81281164329487,0.010235742247757897,0.5405783273601534
TT,TCGA-LIHC,TCGA-DD-AACC-01,TCGA-G3-A5SI-01,44.913368244736006,0.00624332199940698,0.2804086200298272
TT,TCGA-LIHC,TCGA-DD-A3A3-01,TCGA-DD-AACT-01,43.74218777368669,0.010990820710996094,0.48076254332731577
TT,TCGA-LIHC,TCGA-CC-5259-01,TCGA-DD-A1ED-01,19.282986938604697,0.02327634058427039,0.44883737146500036
TT,TCGA-LIHC,TCGA-DD-A114-01,TCGA-DD-AAD3-01,89.05174398892109,0.0049128530465498525,0.4374981317565485
TT,TCGA-LIHC,TCGA-DD-A11B-01,TCGA-DD-A73A-01,79.87124103808317,0.006089736965651941,0.4863948490421114
TT,TCGA-LIHC,TCGA-DD-AAE7-01,TCGA-NI-A4U2-01,74.44502297094954,0.005964674787964296,0.44404035160424554
TT,TCGA-LIHC,TCGA-DD-A39Y-01,TCGA-FY-A3I5-01,41.61110068089237,0.015405859331308343,0.6410547637107367
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-DD-AACT-01,54.00949579057959,0.010961348969300063,0.5920169310164857
TT,TCGA-LIHC,TCGA-CC-A8HU-01,TCGA-DD-A39V-01,34.60655374522902,0.016022183072052505,0.5544725395988837
TT,TCGA-LIHC,TCGA-F5-6571-01,TCGA-HU-A4GD-01,69.71372910922733,0.007567528611919142,0.5275606396776582
TT,TCGA-LIHC,TCGA-ED-A82E-01,TCGA-G3-AAV4-01,113.13670044105737,0.006256595926323929,0.7078506190972502
TT,TCGA-LIHC,TCGA-CC-5260-01,TCGA-DD-AAEI-01,60.23130127211903,0.011856236960182745,0.7141165803023997
TT,TCGA-LIHC,TCGA-EP-A3JL-01,TCGA-RG-A7D4-01,83.54648737792523,0.006135493105196374,0.5125988972706361
TT,TCGA-LIHC,TCGA-DD-AACZ-01,TCGA-HU-A4GY-01,74.5963106829123,0.008775586405753552,0.6546263699483337
TT,TCGA-LIHC,TCGA-KR-A7K8-01,TCGA-RC-A6M4-01,72.60099445596444,0.006520242186462154,0.47337606683088423
TT,TCGA-LIHC,TCGA-DD-A39V-01,TCGA-DD-AACW-01,32.34454855275575,0.0152404986750345,0.492947049362863
TT,TCGA-LIHC,TCGA-DD-A3A4-01,TCGA-KR-A7K2-01,50.48180245837128,0.011423602343153488,0.5766840368500616
TT,TCGA-LIHC,TCGA-DD-A4NN-01,TCGA-G3-AAV1-01,78.04469717268546,0.007626327748256967,0.5951944396523632
TT,TCGA-LIHC,TCGA-DD-AACL-01,TCGA-MI-A75I-01,101.18058099953976,0.0056336305642706854,0.570014013629673
TT,TCGA-LIHC,TCGA-DD-A1EE-01,TCGA-KR-A7K2-01,47.41999685628176,0.01173059271608148,0.5562646697189055
TT,TCGA-LIHC,TCGA-DD-A1EG-01,TCGA-DD-AAVU-01,36.69813910612876,0.007882756239133927,0.2892824850034412
TT,TCGA-LIHC,TCGA-DD-AACU-01,TCGA-ZP-A9D0-01,59.66174160106718,0.0055930790193999885,0.3336928352097923
TT,TCGA-LIHC,TCGA-ED-A7XO-01,TCGA-G3-AAV2-01,93.04881501048989,0.004136990433754239,0.38494205757056454
TT,TCGA-LIHC,TCGA-DD-A3A2-01,TCGA-DD-AACG-01,44.89481121248438,0.013745731902853801,0.617112038756045
TT,TCGA-LIHC,TCGA-DD-A1EJ-01,TCGA-DD-AADW-01,98.29691567933108,0.005113785336876014,0.5026693260611013
TT,TCGA-LIHC,TCGA-ED-A8O6-01,TCGA-EP-A2KC-01,129.04283483362704,0.004265483861728462,0.5504301294545275
TT,TCGA-LIHC,TCGA-DD-AAW2-01,TCGA-ED-A66X-01,110.49841694458665,0.00525381740335237,0.5805385059863557
TT,TCGA-LIHC,TCGA-DD-AAD1-01,TCGA-DD-AAVZ-01,121.3303741399912,0.0034615031054296645,0.4199854668685226
TT,TCGA-LIHC,TCGA-DD-AAEB-01,TCGA-LG-A9QC-01,29.914325144254697,0.019133781396474266,0.5723741579332229
TT,TCGA-LIHC,TCGA-DD-A119-01,TCGA-G3-A5SL-01,45.08061884791353,0.01126420906879987,0.5077975156537778
TT,TCGA-LIHC,TCGA-DD-A4NG-01,TCGA-FY-A40K-01,71.09013846739133,0.009602821856449208,0.6826659354526661
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-DD-AACP-01,65.75477529751214,0.008602169438060251,0.565633718470778
TT,TCGA-LIHC,TCGA-NI-A4U2-01,TCGA-XR-A8TF-01,53.63342761966504,0.010630691741785343,0.5701604360800151
TT,TCGA-LIHC,TCGA-CC-A3MB-01,TCGA-DD-AAE4-01,21.499534345689018,0.01874089530023728,0.4029205221764133
TT,TCGA-LIHC,TCGA-DD-A3A2-01,TCGA-RC-A6M5-01,85.01894009542936,0.00561345148878908,0.4772496958539575
TT,TCGA-LIHC,TCGA-FY-A3TY-01,TCGA-RC-A7SF-01,45.893906748021394,0.014300089691525452,0.6562869827912111
TT,TCGA-LIHC,TCGA-DD-A4NI-01,TCGA-DD-AAVS-01,106.9798809708437,0.004585579192766099,0.4905647162244948
TT,TCGA-LIHC,TCGA-BC-A5W4-01,TCGA-HU-A4GF-01,36.53100397771185,0.01994250139758814,0.7285195978808164
TT,TCGA-LIHC,TCGA-DD-A4NS-01,TCGA-G3-A7M8-01,35.082556737773494,0.004887875798585765,0.17147918003107504
TT,TCGA-LIHC,TCGA-DD-A4NK-01,TCGA-G3-A5SM-01,94.19871666914906,0.0052089591725119405,0.49067726923261745
TT,TCGA-LIHC,TCGA-DD-A4NG-01,TCGA-ZP-A9CY-01,104.37905701515106,0.0036937051829237354,0.38554546388555555
TT,TCGA-LIHC,TCGA-DD-A115-01,TCGA-DD-AADP-01,96.27552074040207,0.004860348352982488,0.4679325686631446
TT,TCGA-LIHC,TCGA-CC-A3MA-01,TCGA-RC-A6M5-01,88.41910954814429,0.006469408883590024,0.5720193727898842
TT,TCGA-LIHC,TCGA-ED-A66Y-01,TCGA-GJ-A3OU-01,36.7284617793949,0.004759679756526007,0.17481571601972506
TT,TCGA-LIHC,TCGA-DD-A4NA-01,TCGA-ED-A7XP-01,63.63085065162291,0.007268159870577642,0.46247919523684483
TT,TCGA-LIHC,TCGA-DD-A1EL-01,TCGA-O8-A75V-01,74.16925040321532,0.007333260072793132,0.5439024026108947
TT,TCGA-LIHC,TCGA-BC-4073-01,TCGA-FV-A2QR-01,96.69185737488039,0.006046418974279134,0.5846394810897686
TT,TCGA-LIHC,TCGA-DD-A3A8-01,TCGA-DD-AAE7-01,129.27095525238093,0.0037562649939265973,0.48557596394597013
TT,TCGA-LIHC,TCGA-BC-A69H-01,TCGA-HU-8604-01,26.317924072879197,0.025988714083767708,0.6839690040083648
TT,TCGA-LIHC,TCGA-DD-AACZ-01,TCGA-RC-A7SF-01,61.99596661880046,0.009764533417749681,0.6053616878149708
TT,TCGA-LIHC,TCGA-FY-A40M-01,TCGA-HU-A4H2-01,82.79902792778586,0.007803513498433896,0.6461233320916822
TT,TCGA-LIHC,TCGA-DD-A4NG-01,TCGA-ZP-A9D4-01,109.68132584927466,0.004797040177177473,0.5261457267850647
TT,TCGA-LIHC,TCGA-DD-A39Z-01,TCGA-DD-AAVS-01,23.697830783843965,0.013670678677444852,0.32396542999839195
TT,TCGA-LIHC,TCGA-FY-A3WA-01,TCGA-G3-A3CK-01,53.24363394133029,0.01135484946767299,0.6045734485156898
TT,TCGA-LIHC,TCGA-ED-A7PZ-01,TCGA-ED-A8O6-01,46.415779926177834,0.009230845745474725,0.4284569046544498
TT,TCGA-LIHC,TCGA-BC-A69I-01,TCGA-DD-A3A6-01,16.188963238039417,0.01643038811950299,0.26599094925335354
TT,TCGA-LIHC,TCGA-CC-A7IG-01,TCGA-ED-A8O6-01,55.65572001167494,0.008951434171991367,0.49819851397929077
TT,TCGA-LIHC,TCGA-BC-A10Q-01,TCGA-UB-A7ME-01,62.37804087292682,0.006964432414431461,0.43442764980414206
TT,TCGA-LIHC,TCGA-DD-A1EC-01,TCGA-FV-A2QR-01,113.01760874020657,0.005891498027050166,0.6658430189148546
TT,TCGA-LIHC,TCGA-DD-AAD8-01,TCGA-RC-A6M4-01,75.76776778739193,0.0070177215793806435,0.531717099023082
TT,TCGA-LIHC,TCGA-EP-A2KB-01,TCGA-G3-A25V-01,65.09790213780596,0.006288805048470741,0.40938801560908833
TT,TCGA-LIHC,TCGA-DD-AADO-01,TCGA-GJ-A6C0-01,14.528091825787284,0.02522949219877264,0.3665363793817528
TT,TCGA-LIHC,TCGA-DD-AAE2-01,TCGA-HU-A4GY-01,42.96136282995899,0.011153292366106222,0.47916064008890125
TT,TCGA-LIHC,TCGA-DD-AACK-01,TCGA-DD-AAVR-01,91.99410570345222,0.006194198152151141,0.5698297195571205
TT,TCGA-LIHC,TCGA-CC-A9FU-01,TCGA-F5-6571-01,74.08634464951956,0.009226704586698904,0.6835728159894779
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-CC-A9FU-01,62.87536373216731,0.00816871344437564,0.5136108290389636
TT,TCGA-LIHC,TCGA-G3-A7M6-01,TCGA-HU-A4GJ-01,36.11132404777293,0.005479866857176011,0.19788524781813394
TT,TCGA-LIHC,TCGA-FY-A4B0-01,TCGA-HU-8238-01,84.07333097301905,0.007767754858430195,0.6530610251300786
TT,TCGA-LIHC,TCGA-DD-AAE7-01,TCGA-FV-A4ZQ-01,116.92665073944342,0.004847329182335868,0.5667819663220979
TT,TCGA-LIHC,TCGA-CC-A8HU-01,TCGA-ES-A2HS-01,20.976392763248278,0.02196176143258797,0.46067853358272337
TT,TCGA-LIHC,TCGA-DD-AAD5-01,TCGA-ZP-A9D2-01,32.92684879982172,0.008747965315913934,0.28804293126318276
TT,TCGA-LIHC,TCGA-CC-A123-01,TCGA-CC-A7IE-01,16.31847948391759,0.016594528228788697,0.27079746844677965
TT,TCGA-LIHC,TCGA-CC-5258-01,TCGA-DD-AACF-01,61.900645468747626,0.009992792054217329,0.6185602781910252
TT,TCGA-LIHC,TCGA-CC-A7IF-01,TCGA-G3-A3CJ-01,50.956302886663565,0.010856956453919472,0.5532303614932375
TT,TCGA-LIHC,TCGA-DD-AACC-01,TCGA-DD-AAD1-01,46.668094538666445,0.008886929232154873,0.41473605356464205
TT,TCGA-LIHC,TCGA-DD-A4NO-01,TCGA-UB-A7ME-01,113.28912657546863,0.004650700112788533,0.5268737537422463
TT,TCGA-LIHC,TCGA-DD-AAEE-01,TCGA-XR-A8TE-01,80.67296403922009,0.0068523184667718465,0.5527968412551689
TT,TCGA-LIHC,TCGA-DD-AACF-01,TCGA-DD-AAE2-01,81.67011509535182,0.006434035778580708,0.5254684425642979
TT,TCGA-LIHC,TCGA-DD-AAW1-01,TCGA-HU-A4H3-01,74.20585258364896,0.009349490562017011,0.6937869183772516
TT,TCGA-LIHC,TCGA-G3-A7M8-01,TCGA-LG-A9QD-01,136.5718318923567,0.0036106618168683918,0.4931146986735012
TT,TCGA-LIHC,TCGA-DD-A1EK-01,TCGA-DD-AAVU-01,29.763565968819567,0.012814789273365827,0.38141382591434514
TT,TCGA-LIHC,TCGA-ED-A8O6-01,TCGA-LG-A9QC-01,73.3023333337833,0.007518927110522112,0.5511549013679119
TT,TCGA-LIHC,TCGA-DD-A113-01,TCGA-DD-AAEK-01,105.41708286457148,0.005323424037477606,0.5611798328820286
TT,TCGA-LIHC,TCGA-DD-A114-01,TCGA-GJ-A6C0-01,106.91766984696397,0.004873049220625503,0.5210150677188427
TT,TCGA-LIHC,TCGA-BC-4073-01,TCGA-HU-A4H5-01,59.16398123405679,0.006618808413233165,0.3915950567523442
TT,TCGA-LIHC,TCGA-DD-AAVY-01,TCGA-DD-AAW1-01,138.25524755543012,0.0032220561582266705,0.4454661717931265
TT,TCGA-LIHC,TCGA-HU-A4GH-01,TCGA-XR-A8TD-01,50.08496527318256,0.00893028971762656,0.44727325038678556
TT,TCGA-LIHC,TCGA-DD-AACT-01,TCGA-RC-A6M4-01,98.30822013905858,0.005282691612442875,0.5193320099627925
TT,TCGA-LIHC,TCGA-CC-A8HT-01,TCGA-HP-A5N0-01,93.71263702859595,0.006375366540268896,0.5974524105124746
TT,TCGA-LIHC,TCGA-DD-A3A2-01,TCGA-HU-A4H0-01,37.50696425800546,0.019597597064311634,0.7350463726339292
TT,TCGA-LIHC,TCGA-DD-A11D-01,TCGA-F5-6863-01,61.64847748813602,0.0092528123114901,0.5704217914868452
TT,TCGA-LIHC,TCGA-CC-A9FS-01,TCGA-G3-AAUZ-01,42.73694231081937,0.01242568723242014,0.5310358784242244
TT,TCGA-LIHC,TCGA-F5-6864-01,TCGA-FY-A40K-01,143.46466545398098,0.003944190730429543,0.5658520036277672
TT,TCGA-LIHC,TCGA-EP-A2KA-01,TCGA-RC-A7SF-01,84.56133610099258,0.0066455567868713115,0.5619571610328573
TT,TCGA-LIHC,TCGA-CC-5262-01,TCGA-HU-A4GF-01,49.071818641217384,0.01197242311988134,0.5875085760347352
TT,TCGA-LIHC,TCGA-CC-A7II-01,TCGA-FY-A40M-01,65.08641054407727,0.009947567400412565,0.6474514557381317
TT,TCGA-LIHC,TCGA-DD-A39W-01,TCGA-MI-A75H-01,79.66005358830567,0.007334171319815824,0.584240480362343
TT,TCGA-LIHC,TCGA-CC-5263-01,TCGA-DD-A4NE-01,110.57068363428105,0.005422121825194968,0.5995277169601634
TT,TCGA-LIHC,TCGA-DD-AADF-01,TCGA-G3-A25T-01,50.56836702110064,0.009901894608743128,0.5007226407791803
TT,TCGA-LIHC,TCGA-DD-A1EL-01,TCGA-F5-6465-01,111.31099969145781,0.006587682652403526,0.7332815416891109
