pair,ct_i,ct_j,organ_i,organ_j,same_organ,same_ct,omega,js_raw,spearman_dist,cosine_dist,marker_jaccard_dist
"Bone|cd8-positive, .. vs Lung|intermediate m..","cd8-positive, alpha-beta t cell",intermediate monocyte,Bone_Marrow,Lung,False,False,17.34755203790745,0.11078995596624319,0.26393537377742027,0.2018781304359436,0.5347985347985348
"Bone|cd8-positive, .. vs Lung|pericyte cell","cd8-positive, alpha-beta t cell",pericyte cell,Bone_Marrow,Lung,False,False,22.57824885350133,0.14948228970309957,0.3047495596115134,0.3147900700569153,0.7767584097859327
"Bone|cd8-positive, .. vs Lung|type i pneumoc..","cd8-positive, alpha-beta t cell",type i pneumocyte,Bone_Marrow,Lung,False,False,16.831017672900703,0.1738702318747878,0.31511890288698174,0.36696475744247437,0.8919667590027701
"Bone|cd8-positive, .. vs Lung|EC of artery","cd8-positive, alpha-beta t cell",endothelial cell of artery,Bone_Marrow,Lung,False,False,21.768313044313526,0.1491905953988781,0.2963795557353557,0.2995957136154175,0.6970684039087948
"Bone|cd8-positive, .. vs Lung|neutrophil","cd8-positive, alpha-beta t cell",neutrophil,Bone_Marrow,Lung,False,False,3.775674183239992,0.23847049226764455,0.40826389088725135,0.4442422389984131,0.8700564971751412
"Bone|cd8-positive, .. vs Lung|cd4-positive a..","cd8-positive, alpha-beta t cell",cd4-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,10.085181358027851,0.06541309774787789,0.24109857463724327,0.09191417694091797,0.4555984555984556
"Bone|cd8-positive, .. vs Lung|nk cell","cd8-positive, alpha-beta t cell",nk cell,Bone_Marrow,Lung,False,False,10.474049952067599,0.0570124141869656,0.23645796702424982,0.07509374618530273,0.3870967741935484
"Bone|cd8-positive, .. vs Lung|plasma cell","cd8-positive, alpha-beta t cell",plasma cell,Bone_Marrow,Lung,False,False,8.874444668782644,0.12712224496193986,0.28748079877521715,0.23353654146194458,0.615916955017301
"Bone|cd8-positive, .. vs Lung|b cell","cd8-positive, alpha-beta t cell",b cell,Bone_Marrow,Lung,False,False,10.008114052985984,0.1073116008684139,0.28787219548740506,0.16548174619674683,0.46153846153846156
"Bone|cd8-positive, .. vs Lung|vascular assoc..","cd8-positive, alpha-beta t cell",vascular associated smooth muscle cell,Bone_Marrow,Lung,False,False,14.910841144857747,0.18595936139230915,0.35531787008879034,0.3525843620300293,0.7577639751552795
"Bone|cd8-positive, .. vs Lung|cd8-positive a..","cd8-positive, alpha-beta t cell",cd8-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,6.948657288442976,0.06437746630483837,0.2468073907015642,0.07973939180374146,0.4126984126984127
"Bone|cd8-positive, .. vs Lung|bronchial smoo..","cd8-positive, alpha-beta t cell",bronchial smooth muscle cell,Bone_Marrow,Lung,False,False,18.898027273639798,0.1614029072959349,0.329366309491418,0.29850679636001587,0.6440677966101696
"Bone|cd8-positive, .. vs Lung|bronchial vess..","cd8-positive, alpha-beta t cell",bronchial vessel endothelial cell,Bone_Marrow,Lung,False,False,17.883368436276253,0.15932854845387862,0.3254541477866322,0.3000791668891907,0.6111111111111112
"Bone|cd8-positive, .. vs Lung|EC of lymphati..","cd8-positive, alpha-beta t cell",endothelial cell of lymphatic vessel,Bone_Marrow,Lung,False,False,13.390167935521927,0.18467510541259602,0.3947614895865781,0.30252546072006226,0.615916955017301
"Bone|cd8-positive, .. vs Lung|smooth muscle ..","cd8-positive, alpha-beta t cell",smooth muscle cell,Bone_Marrow,Lung,False,False,12.944566823843843,0.18577838581490194,0.3889073792046056,0.3048442006111145,0.6062717770034843
Bone|granulocyte vs Bone|plasma cell,granulocyte,plasma cell,Bone_Marrow,Bone_Marrow,True,False,9.704468289829522,0.15449759321213707,0.34535035617381105,0.3192809820175171,0.8269794721407624
Bone|granulocyte vs Bone|erythroid prog..,granulocyte,erythroid progenitor,Bone_Marrow,Bone_Marrow,True,False,36.761669363741234,0.06704902809505477,0.1732613946611985,0.1328643560409546,0.5611510791366907
Bone|granulocyte vs Bone|nk cell,granulocyte,nk cell,Bone_Marrow,Bone_Marrow,True,False,12.206975608036528,0.12719878312893312,0.2945940871658229,0.27597230672836304,0.6928104575163399
Bone|granulocyte vs Bone|hematopoietic ..,granulocyte,hematopoietic stem cell,Bone_Marrow,Bone_Marrow,True,False,10.387120285447734,0.08535643032695592,0.21693923186970565,0.16750091314315796,0.5294117647058824
Bone|granulocyte vs Bone|nampt neutrophil,granulocyte,nampt neutrophil,Bone_Marrow,Bone_Marrow,True,False,2.5813020998127643,0.2110765262906162,0.28216700011916096,0.41520869731903076,0.9361702127659575
Bone|granulocyte vs Bone|memory b cell,granulocyte,memory b cell,Bone_Marrow,Bone_Marrow,True,False,24.211824498938583,0.09336414183470382,0.21870338101520814,0.18908315896987915,0.5865724381625441
Bone|granulocyte vs Bone|myeloid progen..,granulocyte,myeloid progenitor,Bone_Marrow,Bone_Marrow,True,False,49.442233709505246,0.061970233278562936,0.1743830259992034,0.11408442258834839,0.5074626865671642
Bone|granulocyte vs Bone|macrophage,granulocyte,macrophage,Bone_Marrow,Bone_Marrow,True,False,8.95188775986426,0.10527750158719096,0.23826768382147612,0.22070729732513428,0.5964912280701755
Bone|granulocyte vs Bone|naive b cell,granulocyte,naive b cell,Bone_Marrow,Bone_Marrow,True,False,10.942612137904957,0.16008767447259206,0.33316473016253045,0.31465446949005127,0.6013986013986015
Bone|granulocyte vs Bone|neutrophil,granulocyte,neutrophil,Bone_Marrow,Bone_Marrow,True,False,2.6683582522597025,0.21315436761398474,0.35439342329881307,0.3959205150604248,0.9247311827956989
Bone|granulocyte vs Bone|erythrocyte,granulocyte,erythrocyte,Bone_Marrow,Bone_Marrow,True,False,1.7776832582409139,0.30214393254430055,0.44971315981658444,0.5801920890808105,0.9445910290237467
Bone|granulocyte vs Sple|memory b cell,granulocyte,memory b cell,Bone_Marrow,Spleen,False,False,27.89678716626417,0.08393898207427845,0.16991505648693328,0.18366557359695435,0.5714285714285714
Bone|granulocyte vs Sple|neutrophil,granulocyte,neutrophil,Bone_Marrow,Spleen,False,False,2.2946166601157683,0.2205966339428275,0.22535943027293204,0.44723016023635864,0.9361702127659575
Bone|granulocyte vs Sple|classical mono..,granulocyte,classical monocyte,Bone_Marrow,Spleen,False,False,31.450734688907858,0.0611931366227336,0.1308960907911294,0.13461840152740479,0.5765124555160142
"Bone|granulocyte vs Sple|cd8-positive, ..",granulocyte,"cd8-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,24.529606249432348,0.09413420144284346,0.17673233278670597,0.2024436593055725,0.5865724381625441
Bone|granulocyte vs Sple|plasma cell,granulocyte,plasma cell,Bone_Marrow,Spleen,False,False,25.62437076486179,0.07490686805477645,0.18513012977858845,0.149647057056427,0.6348122866894198
Bone|granulocyte vs Sple|nk cell,granulocyte,nk cell,Bone_Marrow,Spleen,False,False,24.413834073035353,0.09588681811286531,0.17817301426385568,0.21684086322784424,0.6577181208053691
"Bone|granulocyte vs Sple|cd4-positive, ..",granulocyte,"cd4-positive, alpha-beta memory t cell",Bone_Marrow,Spleen,False,False,20.78742758888758,0.095421271491393,0.18940142264637516,0.20409250259399414,0.5611510791366907
Bone|granulocyte vs Sple|macrophage,granulocyte,macrophage,Bone_Marrow,Spleen,False,False,39.63247001651092,0.06927921257462002,0.15235229015943896,0.16247105598449707,0.6577181208053691
Bone|granulocyte vs Sple|naive thymus-d..,granulocyte,"naive thymus-derived cd4-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,21.464789292469366,0.09714495399680789,0.19939141286566597,0.20521724224090576,0.5714285714285714
Bone|granulocyte vs Sple|naive b cell,granulocyte,naive b cell,Bone_Marrow,Spleen,False,False,12.86793653488202,0.11694160840043764,0.22049768371862843,0.26142334938049316,0.6062717770034843
Bone|granulocyte vs Sple|type i nk t cell,granulocyte,type i nk t cell,Bone_Marrow,Spleen,False,False,24.03701112496876,0.09400332968828254,0.18741192058671396,0.20380628108978271,0.5964912280701755
Bone|granulocyte vs Sple|naive thymus-d..,granulocyte,"naive thymus-derived cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,14.624148288329797,0.11719758789692716,0.23167393598592723,0.2524869441986084,0.615916955017301
Bone|granulocyte vs Sple|EC,granulocyte,endothelial cell,Bone_Marrow,Spleen,False,False,28.17941758648329,0.13447774392411838,0.24713240632871092,0.30374640226364136,0.9304812834224598
Bone|granulocyte vs Sple|mature nk t cell,granulocyte,mature nk t cell,Bone_Marrow,Spleen,False,False,18.34903125948394,0.10111146490283729,0.2140926739625758,0.21631217002868652,0.6013986013986015
Bone|granulocyte vs Sple|regulatory t c..,granulocyte,regulatory t cell,Bone_Marrow,Spleen,False,False,24.312126882184383,0.09595895187954297,0.22713184046566148,0.18880778551101685,0.5815602836879432
Bone|granulocyte vs Sple|intermediate m..,granulocyte,intermediate monocyte,Bone_Marrow,Spleen,False,False,4.9187696993413965,0.13076309835857164,0.280507664506388,0.27219295501708984,0.8130563798219584
Bone|granulocyte vs Sple|innate lymphoi..,granulocyte,innate lymphoid cell,Bone_Marrow,Spleen,False,False,18.444548068044387,0.10392355102346296,0.2567265090415283,0.19261950254440308,0.5915492957746479
Bone|granulocyte vs Sple|erythrocyte,granulocyte,erythrocyte,Bone_Marrow,Spleen,False,False,4.789347006450804,0.17761498210167614,0.2698694705520275,0.42374080419540405,0.9159891598915989
Bone|granulocyte vs Sple|hematopoietic ..,granulocyte,hematopoietic stem cell,Bone_Marrow,Spleen,False,False,28.521658216315075,0.07019110844945818,0.22006822306397433,0.1073770523071289,0.4555984555984556
Bone|granulocyte vs Sple|cd1c-positive ..,granulocyte,cd1c-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,18.251859992427267,0.09749890102313787,0.25629693343315296,0.1723102331161499,0.6013986013986015
Bone|granulocyte vs Sple|cd141-positive..,granulocyte,cd141-positive myeloid dendritic cell,Bone_Marrow,Spleen,False,False,14.980241371745885,0.10503858643558882,0.2695681924831451,0.18492043018341064,0.5915492957746479
"Bone|granulocyte vs Sple|cd8-positive, ..",granulocyte,"cd8-positive, alpha-beta t cell",Bone_Marrow,Spleen,False,False,22.083338925146847,0.08988543016850914,0.25479684513523315,0.14801353216171265,0.5865724381625441
Bone|granulocyte vs Sple|plasmacytoid d..,granulocyte,plasmacytoid dendritic cell,Bone_Marrow,Spleen,False,False,8.592925049717799,0.14125168608431046,0.3346082026475632,0.24951714277267456,0.615916955017301
Bone|granulocyte vs Sple|platelet,granulocyte,platelet,Bone_Marrow,Spleen,False,False,7.679768209143825,0.17048204668346179,0.38772341302859703,0.2732852101325989,0.7381703470031546
Bone|granulocyte vs Lung|macrophage,granulocyte,macrophage,Bone_Marrow,Lung,False,False,16.969837141422914,0.09670836742399627,0.16832419991436542,0.21124643087387085,0.717948717948718
Bone|granulocyte vs Lung|type ii pneumo..,granulocyte,type ii pneumocyte,Bone_Marrow,Lung,False,False,24.088709587198988,0.13092876981852078,0.2314590343151055,0.28067272901535034,0.7138263665594855
Bone|granulocyte vs Lung|basal cell,granulocyte,basal cell,Bone_Marrow,Lung,False,False,27.80119515561523,0.11783096778470978,0.2371941810967414,0.22977131605148315,0.5915492957746479
Bone|granulocyte vs Lung|classical mono..,granulocyte,classical monocyte,Bone_Marrow,Lung,False,False,16.257758690689112,0.07917513528578957,0.17552516297766363,0.17281097173690796,0.5401459854014599
Bone|granulocyte vs Lung|club cell,granulocyte,club cell,Bone_Marrow,Lung,False,False,26.047203006333657,0.1271926605464412,0.2321669673904707,0.26565712690353394,0.6301369863013699
Bone|granulocyte vs Lung|non-classical ..,granulocyte,non-classical monocyte,Bone_Marrow,Lung,False,False,22.03715291057615,0.07918845498266475,0.17257463922527183,0.17377930879592896,0.5815602836879432
Bone|granulocyte vs Lung|capillary EC,granulocyte,capillary endothelial cell,Bone_Marrow,Lung,False,False,18.015128352742707,0.15063375370088705,0.2628495931197301,0.353634238243103,0.8919667590027701
Bone|granulocyte vs Lung|respiratory go..,granulocyte,respiratory goblet cell,Bone_Marrow,Lung,False,False,31.616786238700865,0.11896046778065014,0.2375734016399309,0.23755156993865967,0.6206896551724138
Bone|granulocyte vs Lung|basophil,granulocyte,basophil,Bone_Marrow,Lung,False,False,12.566403046608807,0.11350978823487853,0.21894241240291956,0.25449228286743164,0.6206896551724138
Bone|granulocyte vs Lung|lung ciliated ..,granulocyte,lung ciliated cell,Bone_Marrow,Lung,False,False,21.13424608730891,0.16854645268946203,0.26894053854726085,0.38495850563049316,0.9743589743589743
Bone|granulocyte vs Lung|capillary aero..,granulocyte,capillary aerocyte,Bone_Marrow,Lung,False,False,14.67125651915963,0.15725326650774107,0.25938274208740486,0.3671419620513916,0.9100817438692098
"Bone|granulocyte vs Lung|cd8-positive, ..",granulocyte,"cd8-positive, alpha-beta t cell",Bone_Marrow,Lung,False,False,16.5555375716913,0.09784096563610577,0.21429902947953483,0.20895171165466309,0.5815602836879432
"Bone|granulocyte vs Lung|cd4-positive, ..",granulocyte,"cd4-positive, alpha-beta t cell",Bone_Marrow,Lung,False,False,14.176412137099513,0.10801244933404294,0.22292701120048064,0.23296195268630981,0.5714285714285714
Bone|granulocyte vs Lung|vein EC,granulocyte,vein endothelial cell,Bone_Marrow,Lung,False,False,24.9224327210963,0.1320844871110882,0.24672098618816585,0.28643912076950073,0.6798679867986799
Bone|granulocyte vs Lung|lung microvasc..,granulocyte,lung microvascular endothelial cell,Bone_Marrow,Lung,False,False,21.73153966039302,0.13376136198517485,0.23869764060798215,0.28405630588531494,0.6531986531986532
Bone|granulocyte vs Lung|adventitial cell,granulocyte,adventitial cell,Bone_Marrow,Lung,False,False,13.221515186844336,0.18343840013631685,0.35018952871496634,0.36686456203460693,0.8732394366197183
Bone|granulocyte vs Lung|alveolar fibro..,granulocyte,alveolar fibroblast,Bone_Marrow,Lung,False,False,14.461821915912786,0.17357824244535938,0.3306994846851887,0.36511653661727905,0.78419452887538
Bone|granulocyte vs Lung|dendritic cell,granulocyte,dendritic cell,Bone_Marrow,Lung,False,False,15.107253873542748,0.0916279194059488,0.22075292872926466,0.19572442770004272,0.6348122866894198
Bone|granulocyte vs Lung|intermediate m..,granulocyte,intermediate monocyte,Bone_Marrow,Lung,False,False,16.370073183136608,0.08535609904276686,0.20581423141763433,0.17724376916885376,0.5714285714285714
Bone|granulocyte vs Lung|pericyte cell,granulocyte,pericyte cell,Bone_Marrow,Lung,False,False,18.108734073599457,0.14942664053459617,0.2728924080843955,0.3297070860862732,0.8165680473372781
Bone|granulocyte vs Lung|type i pneumoc..,granulocyte,type i pneumocyte,Bone_Marrow,Lung,False,False,18.56263644244371,0.15491400579137146,0.2723959904437808,0.337024986743927,0.9100817438692098
Bone|granulocyte vs Lung|EC of artery,granulocyte,endothelial cell of artery,Bone_Marrow,Lung,False,False,20.525280371766762,0.15085673172596592,0.29214553968309265,0.31388503313064575,0.7460815047021944
Bone|granulocyte vs Lung|neutrophil,granulocyte,neutrophil,Bone_Marrow,Lung,False,False,2.4128361206322775,0.22227432592888743,0.35970183558684066,0.4267849922180176,0.9010989010989011
Bone|granulocyte vs Lung|cd4-positive a..,granulocyte,cd4-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,13.658688700520008,0.11947747584469774,0.2617397065093985,0.2374734878540039,0.5765124555160142
Bone|granulocyte vs Lung|nk cell,granulocyte,nk cell,Bone_Marrow,Lung,False,False,14.417715181013032,0.10390564719516991,0.2477936100922189,0.2133135199546814,0.6348122866894198
Bone|granulocyte vs Lung|plasma cell,granulocyte,plasma cell,Bone_Marrow,Lung,False,False,7.477687981985132,0.14207539640875558,0.28416367964666556,0.29023873805999756,0.6622073578595318
Bone|granulocyte vs Lung|b cell,granulocyte,b cell,Bone_Marrow,Lung,False,False,5.879247116317601,0.14608676552062477,0.30836862788187414,0.2878949046134949,0.5765124555160142
Bone|granulocyte vs Lung|vascular assoc..,granulocyte,vascular associated smooth muscle cell,Bone_Marrow,Lung,False,False,11.716842278914594,0.1916721458754137,0.3534821026982523,0.3744205832481384,0.7951807228915663
Bone|granulocyte vs Lung|cd8-positive a..,granulocyte,cd8-positive alpha-beta t cell,Bone_Marrow,Lung,False,False,13.964273292551136,0.12511258845841952,0.28087123499831734,0.23770016431808472,0.5663082437275986
Bone|granulocyte vs Lung|bronchial smoo..,granulocyte,bronchial smooth muscle cell,Bone_Marrow,Lung,False,False,15.122040134694235,0.17120941110091364,0.33959366468564,0.32511842250823975,0.6842105263157895
Bone|granulocyte vs Lung|bronchial vess..,granulocyte,bronchial vessel endothelial cell,Bone_Marrow,Lung,False,False,33.37502954775312,0.13182477797992154,0.28720486828369496,0.242009699344635,0.6254295532646048
Bone|granulocyte vs Lung|EC of lymphati..,granulocyte,endothelial cell of lymphatic vessel,Bone_Marrow,Lung,False,False,10.688551426833103,0.20104792694898677,0.40465514530106916,0.3430389165878296,0.6754966887417219
Bone|granulocyte vs Lung|smooth muscle ..,granulocyte,smooth muscle cell,Bone_Marrow,Lung,False,False,16.15580931826622,0.16905818585955154,0.3602489701065771,0.2807771563529968,0.6206896551724138
Bone|plasma cell vs Bone|erythroid prog..,plasma cell,erythroid progenitor,Bone_Marrow,Bone_Marrow,True,False,8.946865858370227,0.16143251413124002,0.34280826839761,0.3496246337890625,0.8603988603988604
Bone|plasma cell vs Bone|nk cell,plasma cell,nk cell,Bone_Marrow,Bone_Marrow,True,False,7.927249055961914,0.1508509006169202,0.33906871662491933,0.3320930600166321,0.8304093567251463
Bone|plasma cell vs Bone|hematopoietic ..,plasma cell,hematopoietic stem cell,Bone_Marrow,Bone_Marrow,True,False,8.216548706643497,0.13457352815315118,0.3190866795689715,0.27622973918914795,0.8269794721407624
Bone|plasma cell vs Bone|nampt neutrophil,plasma cell,nampt neutrophil,Bone_Marrow,Bone_Marrow,True,False,3.146686685678187,0.30956098875155763,0.44890926785975505,0.6081094741821289,0.9664082687338501
