cell_type,region_a,region_b,omega,kn,kf
Astrocyte,Human MD-Re,Human SN,82.94293960391504,0.0007367329413793737,0.06110679586104407
Astrocyte,Human MD-Re,Human SN-RN,102.7382592128116,0.0006711390600896843,0.06895165872333672
Astrocyte,Human MD-Re,Human STG,148.0352558159906,0.0014823243669942116,0.21943626687026446
Astrocyte,Human MD-Re,Human STH,44.48449009170099,0.001785887306675094,0.0794442861986828
Astrocyte,Human MD-Re,Human SpC,89.01764736093585,0.002602768483287459,0.2316923270074409
Astrocyte,Human MD-Re,Human Sub,123.26956443839664,0.001176036855891987,0.14496955098930667
Astrocyte,Human MD-Re,Human TF,138.2488366958625,0.0016040051558913401,0.22175184685614335
Astrocyte,Human MD-Re,Human TH-TL,148.47932540120328,0.001432444504996791,0.2126883937765841
Astrocyte,Human MD-Re,Human V1C,151.0290946038007,0.001258253868478964,0.19003294253810768
Astrocyte,Human MD-Re,Human V2,207.841923559735,0.001009724583232654,0.20986309964462657
Astrocyte,Human MD-Re,Human VA,219.55874501492895,0.0006890507474931157,0.15128711737118716
Astrocyte,Human MD-Re,Human VLN,47.14439941968942,0.0011135631504804733,0.05249826594529915
Astrocyte,Human MD-Re,Human VPL,24.278349432616352,0.0029449391458515432,0.0714982616407745
Astrocyte,Human MEC,Human MG,75.84262358999699,0.0021829895254038504,0.1655636528761104
Astrocyte,Human MEC,Human MN,100.02778207457742,0.002735162389059645,0.2735922273914387
Astrocyte,Human MEC,Human MTG,57.9426180171117,0.0006053977880262091,0.03507833278000699
Astrocyte,Human MEC,Human MoAN,215.42334353045993,0.0011409419346197335,0.24578552632989442
Astrocyte,Human MEC,Human MoRF-MoEN,127.42802522014098,0.0016746096405222846,0.2133921995063649
Astrocyte,Human MEC,Human MoSR,118.98505213673236,0.0023468854522597916,0.27924428789607003
Astrocyte,Human MEC,Human NAC,96.33831986370305,0.00048247554340821123,0.0464808832272742
Astrocyte,Human MEC,Human PAG,145.95971852388368,0.001317649345242232,0.1923237275447358
Astrocyte,Human MEC,Human PAG-DR,157.74004499936422,0.0011981858111143528,0.1890018837627777
Astrocyte,Human MEC,Human PB,172.43888576057475,0.0011299013309831755,0.19483892653412918
Astrocyte,Human MEC,Human PN,109.0913850252148,0.001936819807455646,0.21129035533960627
Astrocyte,Human MEC,Human PTR,163.05059796904013,0.0010402065737186708,0.1696063038561557
Astrocyte,Human MEC,Human Pir,27.491624188078077,0.0005991134162663132,0.016470600886029065
Astrocyte,Human MEC,Human PnAN,128.28753567660476,0.0016778026957079565,0.2152411731839381
Astrocyte,Human MEC,Human PnEN,116.17694942192874,0.001777967725850163,0.20655886655991607
Astrocyte,Human MEC,Human PnRF,120.63965287566874,0.001557819931724549,0.18793485580604757
Astrocyte,Human MEC,Human Pro,40.26450580451808,0.0006960369224947543,0.028025582705948935
Astrocyte,Human MEC,Human Pu,135.96041287594284,0.0004081030335791897,0.0554858569413514
Astrocyte,Human MEC,Human Pul,155.003796017377,0.001093114886237379,0.16943695684989696
Astrocyte,Human MEC,Human RN,164.9088099102654,0.0011445058158317738,0.1887390920241952
Astrocyte,Human MEC,Human S1C,35.431335982135685,0.0010840399207396882,0.03840898264977563
Astrocyte,Human MEC,Human SC,187.19676151667713,0.0010310824338495453,0.19301529247336835
Astrocyte,Human MEC,Human SEP,75.17571402377948,0.0012413979607566862,0.09332297808754766
Astrocyte,Human MEC,Human SI,100.60712882022159,0.0007980571241568985,0.08029023589594866
Astrocyte,Human MEC,Human SN,175.51995021571707,0.0010402559663865555,0.18258567543177087
Astrocyte,Human MEC,Human SN-RN,100.56386041363363,0.0018460775413568307,0.1856486841817523
Astrocyte,Human MEC,Human STG,41.182539242891835,0.0011324106669149917,0.04663554672929596
Astrocyte,Human MEC,Human STH,132.8208250464103,0.0013876201391850435,0.1843048517375722
Astrocyte,Human MEC,Human SpC,104.4394354630427,0.002911236462266744,0.30404789261856435
Astrocyte,Human MEC,Human Sub,44.49587247658133,0.0005488694710821341,0.024422425991559287
Astrocyte,Human MEC,Human TF,38.32934503848171,0.0007816670211123522,0.029960784957417518
Astrocyte,Human MEC,Human TH-TL,46.04762447196373,0.0007028965990611588,0.032366718636188695
Astrocyte,Human MEC,Human V1C,46.97185122142493,0.0012644448227784118,0.059393314093248564
Astrocyte,Human MEC,Human V2,48.99251264446846,0.0008393687257123128,0.04112278290783186
Astrocyte,Human MEC,Human VA,102.29091025978954,0.0007201018598021254,0.07365987471892677
Astrocyte,Human MEC,Human VLN,107.43081720105393,0.0016120892421504279,0.17318806468524817
Astrocyte,Human MEC,Human VPL,42.11362903930958,0.00456578525631524,0.19228178655760902
Astrocyte,Human MG,Human MN,38.28347210138866,0.005092390156407558,0.194954376482215
Astrocyte,Human MG,Human MTG,104.36872764649043,0.0018247338106720475,0.19044514611337357
Astrocyte,Human MG,Human MoAN,74.58733359072107,0.001878936097103297,0.1401448334702911
Astrocyte,Human MG,Human MoRF-MoEN,79.61298061630305,0.0010734582405302548,0.08546121009574595
Astrocyte,Human MG,Human MoSR,46.95753828923684,0.003650840836115162,0.17143449834978716
Astrocyte,Human MG,Human NAC,82.49364710852309,0.0024427460132540567,0.20151102759313183
Astrocyte,Human MG,Human PAG,41.693867533242155,0.0010823210567995553,0.04512615077063932
Astrocyte,Human MG,Human PAG-DR,18.564960617399134,0.001620812030041293,0.030090311505923343
Astrocyte,Human MG,Human PB,41.326394294142716,0.0013263819804118786,0.054814584707147174
Astrocyte,Human MG,Human PN,51.80401464223311,0.0015600600067669902,0.08081737143331945
Astrocyte,Human MG,Human PTR,19.61156936980821,0.0015942336317586678,0.03126542346091639
Astrocyte,Human MG,Human Pir,76.44982356200717,0.00202824580544752,0.15505903396684403
Astrocyte,Human MG,Human PnAN,60.29675134241617,0.0009792445470661769,0.05904526495786622
Astrocyte,Human MG,Human PnEN,52.34369148684928,0.001296298949094987,0.06785307226615495
Astrocyte,Human MG,Human PnRF,45.36080752686911,0.0009941096733785456,0.04509361755472292
Astrocyte,Human MG,Human Pro,111.74118327766907,0.0014189509126371742,0.15855525399100626
Astrocyte,Human MG,Human Pu,93.59349413723078,0.0020814957527521966,0.19481446053188348
Astrocyte,Human MG,Human Pul,34.93835919094168,0.0009202404783996179,0.03215169237636986
Astrocyte,Human MG,Human RN,20.005570251303478,0.0020893288946544006,0.04179821598008685
Astrocyte,Human MG,Human S1C,130.21553376257114,0.0012874449758568406,0.16764533472113902
Astrocyte,Human MG,Human SC,45.341949433154596,0.0014073619729559382,0.06381253541191284
Astrocyte,Human MG,Human SEP,36.28824661326844,0.002660582980936452,0.09654789134728686
Astrocyte,Human MG,Human SI,67.80111449713773,0.0021611736705503828,0.14652998348518592
Astrocyte,Human MG,Human SN,26.94959231230265,0.0011845905580256215,0.03192423259579359
Astrocyte,Human MG,Human SN-RN,21.2611093545734,0.0011429704936857209,0.024300820655302858
Astrocyte,Human MG,Human STG,119.08684853875272,0.0013587738646334455,0.16181209741601882
Astrocyte,Human MG,Human STH,29.98478074466436,0.0013559444049875487,0.04065769568550602
Astrocyte,Human MG,Human SpC,55.81761491152609,0.0032734857997695132,0.1827181697898837
Astrocyte,Human MG,Human Sub,79.00871918215357,0.0020596679633802847,0.16273172772719108
Astrocyte,Human MG,Human TF,98.84525600144728,0.001737032396754719,0.17169741194002774
Astrocyte,Human MG,Human TH-TL,83.18019704934257,0.0022283830027741746,0.18535733727216153
Astrocyte,Human MG,Human V1C,121.87186222292755,0.0013089710420172347,0.15952673848652632
Astrocyte,Human MG,Human V2,121.40436650001612,0.0015644427661673029,0.18993018295207426
Astrocyte,Human MG,Human VA,59.291649801148274,0.0018008580339420634,0.10677584389007722
Astrocyte,Human MG,Human VLN,36.483933571638886,0.0007434444748960659,0.027123778836310026
Astrocyte,Human MG,Human VPL,16.45970659087555,0.002039695757094605,0.03357279369643097
Astrocyte,Human MN,Human MTG,86.59739316954318,0.0036647149845640175,0.31735476437260657
Astrocyte,Human MN,Human MoAN,58.498853111857265,0.002434196569914695,0.14239770758882653
Astrocyte,Human MN,Human MoRF-MoEN,39.15243939785254,0.00422864459278755,0.16556175115417138
Astrocyte,Human MN,Human MoSR,37.55702537035103,0.002338578657546309,0.08783005797202817
Astrocyte,Human MN,Human NAC,90.61488928917488,0.003082559885236069,0.279325822727918
Astrocyte,Human MN,Human PAG,54.516660754257316,0.003393433715465166,0.1849986746580734
Astrocyte,Human MN,Human PAG-DR,56.64265378544147,0.0026788676883395413,0.15173817500762254
Astrocyte,Human MN,Human PB,55.57955838049653,0.002612873099934713,0.14522233299865034
Astrocyte,Human MN,Human PN,43.72764950768674,0.0034246105132071268,0.14975016822186046
Astrocyte,Human MN,Human PTR,62.47795863586224,0.002796290621665502,0.17470652979426674
Astrocyte,Human MN,Human Pir,93.85838892906078,0.0026133846607897457,0.24528807391364554
Astrocyte,Human MN,Human PnAN,39.1497556301462,0.004216996186136869,0.16509437018051693
Astrocyte,Human MN,Human PnEN,39.10926833423519,0.003821759658930458,0.14946622401006643
Astrocyte,Human MN,Human PnRF,43.606684704341866,0.0037161084984937147,0.16204717162094068
Astrocyte,Human MN,Human Pro,72.53412073479123,0.00392196901773118,0.284476574250224
Astrocyte,Human MN,Human Pu,99.44945404421975,0.00309206823682349,0.30750449801956925
Astrocyte,Human MN,Human Pul,49.79435064095543,0.0037799865945772632,0.18822197790849127
Astrocyte,Human MN,Human RN,68.8150298241142,0.00250416611424683,0.1723242658364318
Astrocyte,Human MN,Human S1C,62.84214050721004,0.004715642930420962,0.29634109561534583
Astrocyte,Human MN,Human SC,54.45918807607681,0.002393040368059602,0.13032303547780194
Astrocyte,Human MN,Human SEP,93.68132861253365,0.0021552979483300404,0.20191117535542608
Astrocyte,Human MN,Human SI,98.92306259944615,0.002782149989777893,0.275218797599847
Astrocyte,Human MN,Human SN,58.54012975457521,0.002925719080499969,0.17127197459790466
Astrocyte,Human MN,Human SN-RN,45.04047697876977,0.004328331033381948,0.19495009426553436
Astrocyte,Human MN,Human STG,64.220832726326,0.004805230950226373,0.3085959330658524
Astrocyte,Human MN,Human STH,51.490662362096394,0.003411411734085243,0.17565584977787702
Astrocyte,Human MN,Human SpC,62.77696387854957,0.002503680880954576,0.1571734842271006
Astrocyte,Human MN,Human Sub,82.87191352870519,0.0032131413983352785,0.26627917611834406
Astrocyte,Human MN,Human TF,77.31193325419814,0.0039851062358707695,0.30809626731852974
Astrocyte,Human MN,Human TH-TL,90.65161752733971,0.0035264922826732346,0.3196822296220092
Astrocyte,Human MN,Human V1C,59.216442204057664,0.004920136107828432,0.2913529554653196
Astrocyte,Human MN,Human V2,77.74332443279825,0.0039402124033638426,0.3063252112088509
Astrocyte,Human MN,Human VA,79.81494771751811,0.0028192955463055593,0.22502192662860987
Astrocyte,Human MN,Human VLN,44.01279407278663,0.0043365853580941355,0.19086523834485886
Astrocyte,Human MN,Human VPL,26.60109599196436,0.008197517377517363,0.21806294665513531
Astrocyte,Human MTG,Human MoAN,178.16459697027278,0.0015777579318449672,0.2811006060438097
Astrocyte,Human MTG,Human MoRF-MoEN,204.19883411335866,0.0011644086521723153,0.23777088920509415
Astrocyte,Human MTG,Human MoSR,112.92553460260079,0.0028105404555497566,0.3173817834651934
Astrocyte,Human MTG,Human NAC,127.77147207020298,0.000761296182415911,0.09727193390870673
Astrocyte,Human MTG,Human PAG,212.51408198019894,0.0010201856563868297,0.21680381821641379
Astrocyte,Human MTG,Human PAG-DR,189.64419924693976,0.0011158408449602514,0.21161274352951553
Astrocyte,Human MTG,Human PB,222.81221913603807,0.0010248125423224952,0.2283407567533201
Astrocyte,Human MTG,Human PN,168.89475978877675,0.001440097899674435,0.2432249888378356
Astrocyte,Human MTG,Human PTR,164.6010970733658,0.0011931407221361682,0.1963922718265212
Astrocyte,Human MTG,Human Pir,108.17915694864226,0.0005235186043945394,0.05663380127033103
Astrocyte,Human MTG,Human PnAN,187.9076977576305,0.0012483697003753567,0.23457827634791628
Astrocyte,Human MTG,Human PnEN,173.48310559662053,0.0013301938865931664,0.23076616649182136
Astrocyte,Human MTG,Human PnRF,208.56149058700126,0.0010457682678948923,0.2181069887607452
Astrocyte,Human MTG,Human Pro,43.440936681062155,0.0003213143930900519,0.013958198204938859
Astrocyte,Human MTG,Human Pu,131.7643927582439,0.00043282053119956594,0.05703033446681137
Astrocyte,Human MTG,Human Pul,251.58258237170685,0.0007620425175444677,0.1917166244408739
Astrocyte,Human MTG,Human RN,138.24697293776595,0.0015191732676320966,0.21002110561811194
Astrocyte,Human MTG,Human S1C,35.60808566642871,0.000614254754165855,0.021872435907348872
Astrocyte,Human MTG,Human SC,201.03341584779753,0.0011162761012073062,0.22440879765496652
Astrocyte,Human MTG,Human SEP,92.41669244300044,0.0016181464388967289,0.1495437417712554
Astrocyte,Human MTG,Human SI,110.04623182492239,0.0007966557984480655,0.08766896868068447
Astrocyte,Human MTG,Human SN,246.90764633546502,0.0008489720424378727,0.20961768880294768
Astrocyte,Human MTG,Human SN-RN,193.46382479595854,0.0010561092536617825,0.20431893561581363
Astrocyte,Human MTG,Human STG,44.14977646763161,0.0002757294819660255,0.012173394994335889
Astrocyte,Human MTG,Human STH,176.83688115495434,0.0012137154693648662,0.21462965821200447
Astrocyte,Human MTG,Human SpC,111.68359218991948,0.00288958322993244,0.32271903505060495
Astrocyte,Human MTG,Human Sub,132.4781392206844,0.0003408034060878508,0.04514900107858974
Astrocyte,Human MTG,Human TF,29.26436229056452,0.000326002648569717,0.009540259615427784
Astrocyte,Human MTG,Human TH-TL,65.6518353096212,0.00031152688392983776,0.02045231167828119
Astrocyte,Human MTG,Human V1C,43.21606728727655,0.0006505978997757384,0.02811628261366912
Astrocyte,Human MTG,Human V2,40.7883118196828,0.0003297697909124864,0.013450753060450092
Astrocyte,Human MTG,Human VA,122.42162849681895,0.0006903324961963716,0.0845116283886339
Astrocyte,Human MTG,Human VLN,187.147097765424,0.0010848931719719076,0.20303460852006755
Astrocyte,Human MTG,Human VPL,59.1617502828048,0.003427788764612315,0.20279398291419776
Astrocyte,Human MoAN,Human MoRF-MoEN,32.68940177759828,0.0010898005368196206,0.03562492760553886
Astrocyte,Human MoAN,Human MoSR,28.262005427714215,0.0011150182799706553,0.03151265268053123
Astrocyte,Human MoAN,Human NAC,180.4703430201696,0.0013616992256652329,0.24574632634610388
Astrocyte,Human MoAN,Human PAG,109.31122328613576,0.001188764227713904,0.1299452719302053
Astrocyte,Human MoAN,Human PAG-DR,100.49519751481814,0.0012537490994249216,0.12599576338073287
Astrocyte,Human MoAN,Human PB,110.8912562040907,0.0009634417831564953,0.10683726961373291
Astrocyte,Human MoAN,Human PN,68.09687848849865,0.0014918435680032283,0.1015898901741641
Astrocyte,Human MoAN,Human PTR,118.37435704929894,0.0011273779772132822,0.13345264320416148
Astrocyte,Human MoAN,Human Pir,160.56744325679438,0.001461470597793576,0.23466459728269337
Astrocyte,Human MoAN,Human PnAN,74.49785210738,0.001050668930275962,0.07827257858151776
Astrocyte,Human MoAN,Human PnEN,92.48072421610654,0.0008926126379831192,0.0825494632051282
Astrocyte,Human MoAN,Human PnRF,89.0277824180073,0.0011636238189562452,0.10359484817044733
Astrocyte,Human MoAN,Human Pro,180.65484720957957,0.0013925072081509358,0.2515631769267455
Astrocyte,Human MoAN,Human Pu,210.17575839175512,0.0012871557833435362,0.27052894293256136
Astrocyte,Human MoAN,Human Pul,119.08069525282653,0.0012873456470554505,0.1532980146820629
Astrocyte,Human MoAN,Human RN,112.80341220920862,0.0012265967504076394,0.13836429885070872
Astrocyte,Human MoAN,Human S1C,145.8663834312624,0.0017454549175158181,0.2546031962603448
Astrocyte,Human MoAN,Human SC,135.6225676020617,0.000690654782340986,0.09366837490772759
Astrocyte,Human MoAN,Human SEP,77.1620029344674,0.001544672811739138,0.11919004803220737
Astrocyte,Human MoAN,Human SI,131.10816370966785,0.0016250540118558812,0.21305784742345338
Astrocyte,Human MoAN,Human SN,143.48242847247235,0.000906684439922766,0.13009328529832193
Astrocyte,Human MoAN,Human SN-RN,81.69309946013747,0.0017533801756495432,0.14323906108077145
Astrocyte,Human MoAN,Human STG,149.90002296660458,0.001770921652797094,0.2654611964263417
Astrocyte,Human MoAN,Human STH,134.73441692086877,0.0009982095141859962,0.13449317685871387
Astrocyte,Human MoAN,Human SpC,52.51303472091753,0.0014415608382079,0.07570073434912643
Astrocyte,Human MoAN,Human Sub,169.07173616421073,0.0014099090236421783,0.2383757664607703
Astrocyte,Human MoAN,Human TF,168.53553086411688,0.0015808637307771494,0.2664317080903552
Astrocyte,Human MoAN,Human TH-TL,176.48109425088927,0.0015340819653226526,0.2707364639106965
Astrocyte,Human MoAN,Human V1C,131.78773965324058,0.0019215147855171668,0.2532320902935888
Astrocyte,Human MoAN,Human V2,164.01466632764598,0.0017239202566672147,0.28274820567274306
Astrocyte,Human MoAN,Human VA,117.104342416005,0.0013791317136124,0.16150231242763824
Astrocyte,Human MoAN,Human VLN,97.58291550894386,0.0014321353092373343,0.13975193887868198
Astrocyte,Human MoAN,Human VPL,36.80547987895974,0.004399945359224455,0.16194210038745793
Astrocyte,Human MoRF-MoEN,Human MoSR,32.59709299958928,0.002538407542644468,0.08274470673844062
Astrocyte,Human MoRF-MoEN,Human NAC,125.57535321322885,0.00170976630719055,0.21470450793753126
Astrocyte,Human MoRF-MoEN,Human PAG,120.04788687604214,0.000512911191213114,0.061573904660207936
Astrocyte,Human MoRF-MoEN,Human PAG-DR,73.0445913381912,0.0008825215469317349,0.0644634257427769
Astrocyte,Human MoRF-MoEN,Human PB,77.5912811834884,0.000627646117319651,0.04869986637267379
Astrocyte,Human MoRF-MoEN,Human PN,67.90852162503923,0.0007106521898562682,0.04825933960273587
Astrocyte,Human MoRF-MoEN,Human PTR,69.49900512533877,0.001149854993106541,0.07991377805930787
Astrocyte,Human MoRF-MoEN,Human Pir,157.9763602823614,0.0011849601872384787,0.18719569745944037
Astrocyte,Human MoRF-MoEN,Human PnAN,50.12576457067515,0.0004088090983517254,0.020491868618328572
Astrocyte,Human MoRF-MoEN,Human PnEN,39.10789053055419,0.0006083487397714443,0.023791235919382238
Astrocyte,Human MoRF-MoEN,Human PnRF,104.51779211048513,0.00031292021669756945,0.03270573015596452
Astrocyte,Human MoRF-MoEN,Human Pro,236.76701561074975,0.0008982872951698497,0.21268480203841797
Astrocyte,Human MoRF-MoEN,Human Pu,161.6574994756008,0.0014248044727590407,0.23033032830787828
Astrocyte,Human MoRF-MoEN,Human Pul,163.05590075300083,0.0006309311885553332,0.10287705326305126
Astrocyte,Human MoRF-MoEN,Human RN,38.586862887633615,0.0018317698851123745,0.07068225339852757
Astrocyte,Human MoRF-MoEN,Human S1C,200.7730241420083,0.0010774035798868883,0.2163135749553164
Astrocyte,Human MoRF-MoEN,Human SC,63.563337917344,0.0008901197149914608,0.056578980230892154
Astrocyte,Human MoRF-MoEN,Human SEP,69.87737219338514,0.0017439772602615934,0.12186454811209947
Astrocyte,Human MoRF-MoEN,Human SI,160.74598008150807,0.0012604592688860582,0.20261376052991054
Astrocyte,Human MoRF-MoEN,Human SN,123.23956521476909,0.0005885315396892294,0.07253037106647925
Astrocyte,Human MoRF-MoEN,Human SN-RN,153.10446324473259,0.0005088412502701219,0.07790586649938565
Astrocyte,Human MoRF-MoEN,Human STG,256.93651888311535,0.0008742456908179349,0.22462564444732455
Astrocyte,Human MoRF-MoEN,Human STH,86.1684820121711,0.0010937607287196246,0.09424770167829613
Astrocyte,Human MoRF-MoEN,Human SpC,45.735341512222725,0.002097277776784567,0.0959197153672374
Astrocyte,Human MoRF-MoEN,Human Sub,177.75576922099057,0.001131588394761049,0.2011463655522962
Astrocyte,Human MoRF-MoEN,Human TF,192.64202118254195,0.001182761881374875,0.22784963940572184
Astrocyte,Human MoRF-MoEN,Human TH-TL,188.4837270293427,0.0012459065924441016,0.23483311807429255
Astrocyte,Human MoRF-MoEN,Human V1C,246.16784166318328,0.0008664346832579433,0.21328835591973175
Astrocyte,Human MoRF-MoEN,Human V2,245.36581724120407,0.000974931881597676,0.23921495788271857
Astrocyte,Human MoRF-MoEN,Human VA,138.1495695325233,0.0010195757577768792,0.1408539520426721
Astrocyte,Human MoRF-MoEN,Human VLN,138.03235214743827,0.000628442374137912,0.08674537909137642
Astrocyte,Human MoRF-MoEN,Human VPL,39.89395272185036,0.0022508710692819437,0.08979614402091463
Astrocyte,Human MoSR,Human NAC,85.2238460901911,0.0026176654402585847,0.22308751659620996
Astrocyte,Human MoSR,Human PAG,49.99563167902145,0.0024786625580579796,0.12392230030924786
Astrocyte,Human MoSR,Human PAG-DR,56.13550919779986,0.0023561558465922334,0.13226400819782824
Astrocyte,Human MoSR,Human PB,44.49085845209216,0.00209956697959454,0.09341153729982735
Astrocyte,Human MoSR,Human PN,34.71372897367895,0.0024427687674059674,0.08479761293709855
Astrocyte,Human MoSR,Human PTR,71.82212149492717,0.0025360428446854323,0.18214397730733783
Astrocyte,Human MoSR,Human Pir,110.41933559923758,0.002403982314547708,0.2654461299646753
Astrocyte,Human MoSR,Human PnAN,38.48306293529714,0.002551076039760787,0.09817321979084295
Astrocyte,Human MoSR,Human PnEN,32.76226145361038,0.0019867635534451308,0.06509086698447339
Astrocyte,Human MoSR,Human PnRF,53.21843344806676,0.0025175622430791884,0.13398071868467545
Astrocyte,Human MoSR,Human Pro,98.81246606664553,0.0028845302532295096,0.28502754776545336
Astrocyte,Human MoSR,Human Pu,101.41194834590746,0.0025271003327483133,0.2562781684095975
Astrocyte,Human MoSR,Human Pul,68.43458770303583,0.002908645259009937,0.1990519390747349
Astrocyte,Human MoSR,Human RN,73.10817299889665,0.0023067876619215144,0.1686450314594784
Astrocyte,Human MoSR,Human S1C,83.35690706914718,0.003388223879072642,0.2824318630173236
Astrocyte,Human MoSR,Human SC,41.33726863498581,0.0016802421657735975,0.06945662177841357
Astrocyte,Human MoSR,Human SEP,83.38325229904136,0.002120090531767988,0.1767800437072189
Astrocyte,Human MoSR,Human SI,100.14233383901887,0.002624973385185662,0.26287096105780206
Astrocyte,Human MoSR,Human SN,50.301770719052975,0.0021356249648147884,0.10742571732199906
Astrocyte,Human MoSR,Human SN-RN,47.51180617389732,0.003149627680548545,0.14964449987816425
Astrocyte,Human MoSR,Human STG,88.78957904215092,0.0032839567490945435,0.29158113734473495
Astrocyte,Human MoSR,Human STH,73.16130117430879,0.002268952233229417,0.16599949768541788
Astrocyte,Human MoSR,Human SpC,34.54676325755125,0.001245039838949388,0.043012096562404234
Astrocyte,Human MoSR,Human Sub,104.45927526387794,0.002623787963552852,0.2740789891188171
Astrocyte,Human MoSR,Human TF,102.72889043968489,0.002962306688295252,0.3043144792306287
Astrocyte,Human MoSR,Human TH-TL,95.2919798498496,0.002675170572042406,0.25492230024597556
Astrocyte,Human MoSR,Human V1C,78.3039053737577,0.003652924607775373,0.2860382628247138
Astrocyte,Human MoSR,Human V2,99.95334982715846,0.003197360080601096,0.31958685065971293
Astrocyte,Human MoSR,Human VA,89.73107718045547,0.002458275789345255,0.2205837345845842
Astrocyte,Human MoSR,Human VLN,59.86945762910567,0.002894762122018605,0.17330783821053286
Astrocyte,Human MoSR,Human VPL,32.45748456509147,0.0061421058230209,0.1993573049478593
Astrocyte,Human NAC,Human PAG,149.94735904073178,0.0013508126013894348,0.2025507821372865
Astrocyte,Human NAC,Human PAG-DR,180.13331919766213,0.0011328256440774117,0.2040596433398936
Astrocyte,Human NAC,Human PB,206.26177296478394,0.0010744976821311192,0.22162779696291549
Astrocyte,Human NAC,Human PN,108.40617071866832,0.002150633741477417,0.23314196853192926
Astrocyte,Human NAC,Human PTR,213.7401636710751,0.0009257356012872503,0.197866878935278
Astrocyte,Human NAC,Human Pir,68.22174451227859,0.0007370323078209325,0.05028162980145472
Astrocyte,Human NAC,Human PnAN,136.39225322104875,0.001719920705605771,0.23458386039910717
Astrocyte,Human NAC,Human PnEN,126.72829851341359,0.001806828654203361,0.2289763210524729
Astrocyte,Human NAC,Human PnRF,132.51093792431146,0.001610887938296536,0.21346027159463435
Astrocyte,Human NAC,Human Pro,101.6387187422889,0.0007809673932048155,0.07937652522484279
Astrocyte,Human NAC,Human Pu,141.58283848617862,0.00036501374777739157,0.051679682496801174
Astrocyte,Human NAC,Human Pul,197.66165564892404,0.0009925758235391135,0.19619418063783545
Astrocyte,Human NAC,Human RN,139.19971719667186,0.0010510795737290273,0.146309979414279
Astrocyte,Human NAC,Human S1C,67.27873647647162,0.0013884710585530616,0.09341457845359903
Astrocyte,Human NAC,Human SC,173.08469764900448,0.0012336326844422638,0.213522940196619
Astrocyte,Human NAC,Human SEP,68.86734029966718,0.0013862971243129658,0.09547059581651103
Astrocyte,Human NAC,Human SI,38.62247396650384,0.0008328448307573718,0.032166527794063884
Astrocyte,Human NAC,Human SN,216.70331042547886,0.0009816844671951298,0.21273427383445703
Astrocyte,Human NAC,Human SN-RN,123.35640925228186,0.0017224912158061937,0.2124803313504494
Astrocyte,Human NAC,Human STG,78.73551866230888,0.0012632341759771398,0.09946139803751447
Astrocyte,Human NAC,Human STH,162.67104069934513,0.0013010218320848904,0.21163857539781777
Astrocyte,Human NAC,Human SpC,99.21325420819655,0.0031354617656304644,0.31107936521357604
Astrocyte,Human NAC,Human Sub,81.06608498555764,0.0005556856022613347,0.045047256258168134
Astrocyte,Human NAC,Human TF,121.41862438436168,0.0007185234226543761,0.08724212556663764
Astrocyte,Human NAC,Human TH-TL,137.8863435778309,0.0005751418219977686,0.07930420287396399
Astrocyte,Human NAC,Human V1C,75.08441982048983,0.0014224632813320138,0.10680483019476444
Astrocyte,Human NAC,Human V2,107.98735474982564,0.0009581284853123138,0.10346576063933394
Astrocyte,Human NAC,Human VA,63.169038212153374,0.0007523729306978009,0.04752667440903921
Astrocyte,Human NAC,Human VLN,108.72154361439006,0.001818968372172259,0.19776104920832233
Astrocyte,Human NAC,Human VPL,42.993452872800425,0.005176108594447535,0.22253878091987736
Astrocyte,Human PAG,Human PAG-DR,75.6478725053635,0.0004290604406578069,0.03245750951197685
Astrocyte,Human PAG,Human PB,77.55240485009075,0.0002845197626047566,0.022065191817375793
Astrocyte,Human PAG,Human PN,87.57701901935161,0.0005423046304276011,0.04749342293324047
Astrocyte,Human PAG,Human PTR,57.316598614973216,0.0007617809465386538,0.04366269274529039
Astrocyte,Human PAG,Human Pir,203.89372877583003,0.0008415561480180368,0.17158802099362186
Astrocyte,Human PAG,Human PnAN,82.85308248312647,0.000591666420346964,0.04902138672750318
Astrocyte,Human PAG,Human PnEN,61.635665093569656,0.0008009594617361792,0.04936766913709696
Astrocyte,Human PAG,Human PnRF,48.1221981829797,0.00030671166823349825,0.014759639683764723
Astrocyte,Human PAG,Human Pro,226.2442047578877,0.0008513362788653743,0.19260989939343592
Astrocyte,Human PAG,Human Pu,169.70611285332672,0.0011512841218048516,0.19537995310125728
Astrocyte,Human PAG,Human Pul,113.00284695449035,0.00042960151556538525,0.04854619431485233
Astrocyte,Human PAG,Human RN,29.969328183889658,0.00130064349066657,0.03897941162202626
Astrocyte,Human PAG,Human S1C,172.4035358367954,0.0011312834355847708,0.19503726432841206
Astrocyte,Human PAG,Human SC,123.62887236453476,0.000620561857180913,0.07671936263571774
Astrocyte,Human PAG,Human SEP,93.11983768450449,0.0012495238838631283,0.11635546124824614
Astrocyte,Human PAG,Human SI,149.68964675523307,0.0008774376373937441,0.13134332999121584
Astrocyte,Human PAG,Human SN,91.17313822068972,0.00023663832076526435,0.02157505832744336
Astrocyte,Human PAG,Human SN-RN,39.98594794496593,0.00032135226781576003,0.01284957505287773
Astrocyte,Human PAG,Human STG,199.8171901695802,0.0009977414305728219,0.19936588917283854
Astrocyte,Human PAG,Human STH,69.60332977902853,0.0009544993719553366,0.06643633456008291
