pair,omega,kn,kf,same_organ,same_ct
Lung|club cell vs Lung|basophil,41.230622294548944,0.008196494957775063,0.3379465877431985,True,False
Live|livEC vs Lung|respiratory go..,41.2053348202683,0.006474293210025152,0.266775419443676,False,False
Sple|macrophage vs Lung|EC of artery,41.10664187723036,0.007538967764748036,0.3099016480294814,False,False
Live|intrahepatic c.. vs Lung|EC of artery,41.06223251037718,0.008617918869904498,0.35387098839158543,False,False
Live|macrophage vs Lung|vein EC,41.02814900721641,0.007191030662903037,0.295034677553048,False,False
Sple|nk cell vs Sple|type i nk t cell,40.99771004206112,0.0019010655285387416,0.077939333309989,True,False
Bone|monocyte vs Lung|vein EC,40.9713740034986,0.00630112358886782,0.2581656912017708,False,False
Lung|macrophage vs Lung|basophil,40.95887175386358,0.006483156035718035,0.2655427566272616,True,False
Hear|smooth muscle .. vs Lung|lung microvasc..,40.942262833603976,0.00697540085830301,0.2855886953103886,False,False
Sple|macrophage vs Lung|club cell,40.920021767542025,0.007370466714095092,0.30159965837771513,False,False
"Bone|memory b cell vs Sple|cd8-positive, ..",40.89224287726731,0.004159504830443561,0.17009148177566466,False,False
Sple|nk cell vs Lung|vein EC,40.85619467360013,0.00733431467668603,0.299652188228127,False,False
Hear|smooth muscle .. vs Lung|non-classical ..,40.788154159236846,0.0072760007190525305,0.29677463899143275,False,False
Live|intrahepatic c.. vs Hear|smooth muscle ..,40.775490449725346,0.008449110538758284,0.34451662608181216,False,False
Sple|classical mono.. vs Sple|nk cell,40.7636187764786,0.00584581862061925,0.2382967216873631,True,False
Hear|cardiac EC vs Lung|lung ciliated ..,40.75159383797977,0.007401907110397542,0.3016395121893751,False,False
Bone|nk cell vs Lung|alveolar fibro..,40.70385209216143,0.007452880111246974,0.30336092970880846,False,False
Lung|basal cell vs Lung|alveolar fibro..,40.68304508263554,0.005428222389127565,0.2208366161754483,True,False
