design,cell_type,n_per_condition,rep,donor,omega,perm_P,detected
C2_pooled,CD14+ Monocytes,500,13,pooled,30.163292647870865,0.2079207920792079,False
C2_pooled,CD14+ Monocytes,500,14,pooled,29.85314333144453,0.32673267326732675,False
C2_pooled,CD14+ Monocytes,500,15,pooled,27.870374813860867,0.36633663366336633,False
C2_pooled,CD14+ Monocytes,500,16,pooled,30.89310702737244,0.2871287128712871,False
C2_pooled,CD14+ Monocytes,500,17,pooled,29.13323499042528,0.24752475247524752,False
C2_pooled,CD14+ Monocytes,500,18,pooled,30.645321793450986,0.16831683168316833,False
C2_pooled,CD14+ Monocytes,500,19,pooled,29.732600901019243,0.31683168316831684,False
C2_pooled,CD14+ Monocytes,1000,0,pooled,30.69744760767741,0.297029702970297,False
C2_pooled,CD14+ Monocytes,1000,1,pooled,30.87566439981903,0.24752475247524752,False
C2_pooled,CD14+ Monocytes,1000,2,pooled,31.226470508790676,0.15841584158415842,False
C2_pooled,CD14+ Monocytes,1000,3,pooled,31.004095365162716,0.2376237623762376,False
C2_pooled,CD14+ Monocytes,1000,4,pooled,30.793733862985913,0.21782178217821782,False
C2_pooled,CD14+ Monocytes,1000,5,pooled,30.286361794201678,0.31683168316831684,False
C2_pooled,CD14+ Monocytes,1000,6,pooled,29.982650090086345,0.32673267326732675,False
C2_pooled,CD14+ Monocytes,1000,7,pooled,31.207235260595933,0.26732673267326734,False
C2_pooled,CD14+ Monocytes,1000,8,pooled,31.717249454210325,0.25742574257425743,False
C2_pooled,CD14+ Monocytes,1000,9,pooled,30.465660765942147,0.16831683168316833,False
C2_pooled,CD14+ Monocytes,1000,10,pooled,30.28540406894678,0.25742574257425743,False
C2_pooled,CD14+ Monocytes,1000,11,pooled,30.590244255374373,0.2376237623762376,False
C2_pooled,CD14+ Monocytes,1000,12,pooled,29.545535584319918,0.3069306930693069,False
C2_pooled,CD14+ Monocytes,1000,13,pooled,31.48672789940842,0.4158415841584158,False
C2_pooled,CD14+ Monocytes,1000,14,pooled,30.744421114992594,0.32673267326732675,False
C2_pooled,CD14+ Monocytes,1000,15,pooled,30.395897026463953,0.33663366336633666,False
C2_pooled,CD14+ Monocytes,1000,16,pooled,32.11962724500404,0.2376237623762376,False
C2_pooled,CD14+ Monocytes,1000,17,pooled,30.985136954924524,0.297029702970297,False
C2_pooled,CD14+ Monocytes,1000,18,pooled,31.000185943146654,0.27722772277227725,False
C2_pooled,CD14+ Monocytes,1000,19,pooled,30.954481540510113,0.26732673267326734,False
C1_donor_paired,CD4 T cells,50,0,101,13.417850467588474,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,0,1015,22.020108161570022,0.9801980198019802,False
C1_donor_paired,CD4 T cells,50,0,1016,11.442240109379217,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,0,1039,23.38940967049357,0.19801980198019803,False
C1_donor_paired,CD4 T cells,50,0,107,27.841157493684747,0.9702970297029703,False
C1_donor_paired,CD4 T cells,50,0,1244,15.276978383844924,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,0,1256,21.79955898106018,0.9801980198019802,False
C1_donor_paired,CD4 T cells,50,0,1488,12.249258718510989,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,101,12.237396753862868,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,1015,14.265735093481632,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,1016,12.567228695611595,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,1039,13.878611817059511,0.9306930693069307,False
C1_donor_paired,CD4 T cells,50,1,107,14.107587018487658,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,1244,13.381421026096955,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,1,1256,31.616464481562076,0.504950495049505,False
C1_donor_paired,CD4 T cells,50,1,1488,16.243472719200113,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,101,15.985942584662633,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,1015,14.94402946990686,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,1016,22.337952508492442,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,1039,14.299372399086122,0.1782178217821782,False
C1_donor_paired,CD4 T cells,50,2,107,9.88091996662807,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,1244,20.7842290339668,0.9306930693069307,False
C1_donor_paired,CD4 T cells,50,2,1256,13.642775536281535,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,2,1488,16.038971980016573,0.7524752475247525,False
C1_donor_paired,CD4 T cells,50,3,101,12.29520389630934,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,3,1015,26.13556876048359,0.6732673267326733,False
C1_donor_paired,CD4 T cells,50,3,1016,12.602974679033569,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,3,1039,10.90318774590004,0.594059405940594,False
C1_donor_paired,CD4 T cells,50,3,107,14.074177812406322,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,3,1244,19.374741420088817,0.4158415841584158,False
C1_donor_paired,CD4 T cells,50,3,1256,12.875734952444255,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,3,1488,15.442054960444223,0.9801980198019802,False
C1_donor_paired,CD4 T cells,50,4,101,16.863260080726054,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1015,16.034048051166494,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1016,11.535980420455408,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1039,18.970253822970957,0.10891089108910891,False
C1_donor_paired,CD4 T cells,50,4,107,9.95850297795611,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1244,12.07892254197657,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1256,10.211957905909264,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,4,1488,15.508652195568263,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,5,101,22.856286248386066,0.04950495049504951,True
C1_donor_paired,CD4 T cells,50,5,1015,13.891594255849805,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,5,1016,13.226446446494993,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,5,1039,9.972196557406148,0.2079207920792079,False
C1_donor_paired,CD4 T cells,50,5,107,27.939732205532145,1.0,False
C1_donor_paired,CD4 T cells,50,5,1244,28.81130078572924,0.5148514851485149,False
C1_donor_paired,CD4 T cells,50,5,1256,10.859212495516434,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,5,1488,13.694318151584133,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,6,101,22.817336500830454,0.0594059405940594,False
C1_donor_paired,CD4 T cells,50,6,1015,13.288899536982717,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,6,1016,13.210503282850372,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,6,1039,12.243490242990964,0.2079207920792079,False
C1_donor_paired,CD4 T cells,50,6,107,14.45664945840915,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,6,1244,21.000744592863185,0.9603960396039604,False
C1_donor_paired,CD4 T cells,50,6,1256,28.737784622578456,0.16831683168316833,False
C1_donor_paired,CD4 T cells,50,6,1488,26.46673679201157,0.9306930693069307,False
C1_donor_paired,CD4 T cells,50,7,101,10.921452769650994,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,7,1015,15.286088126627565,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,7,1016,11.389396336558537,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,7,1039,14.923987831666324,0.5841584158415841,False
C1_donor_paired,CD4 T cells,50,7,107,14.040952307497049,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,7,1244,12.483235648873034,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,7,1256,22.40542863731925,0.9801980198019802,False
C1_donor_paired,CD4 T cells,50,7,1488,14.1580675763831,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,101,15.696358365117844,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,1015,12.585041038723194,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,1016,11.459564439472626,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,1039,13.485601534638098,0.1188118811881188,False
C1_donor_paired,CD4 T cells,50,8,107,14.384106912788756,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,1244,24.326017462768505,0.9108910891089109,False
C1_donor_paired,CD4 T cells,50,8,1256,15.680560331840638,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,8,1488,14.50812419152551,0.44554455445544555,False
C1_donor_paired,CD4 T cells,50,9,101,14.717143479002969,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,9,1015,23.672301760911548,0.9504950495049505,False
C1_donor_paired,CD4 T cells,50,9,1016,21.196546539797723,0.9603960396039604,False
C1_donor_paired,CD4 T cells,50,9,1039,13.442078275434962,0.2376237623762376,False
C1_donor_paired,CD4 T cells,50,9,107,14.837029492206648,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,9,1244,11.962135550966957,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,9,1256,23.657282587615374,0.6831683168316832,False
C1_donor_paired,CD4 T cells,50,9,1488,13.354501576127566,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,101,13.724700038517101,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,1015,9.798595169948705,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,1016,21.338519297462266,0.7722772277227723,False
C1_donor_paired,CD4 T cells,50,10,1039,7.939094266793878,0.6336633663366337,False
C1_donor_paired,CD4 T cells,50,10,107,14.050703677135814,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,1244,14.959838809981928,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,1256,12.874589051412592,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,10,1488,14.167613939836963,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,101,25.87955830614858,0.019801980198019802,True
C1_donor_paired,CD4 T cells,50,11,1015,15.3166924873701,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,1016,10.066805138965814,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,1039,13.438247317558401,0.297029702970297,False
C1_donor_paired,CD4 T cells,50,11,107,15.25675870660351,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,1244,11.9712741614875,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,1256,15.619325771710061,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,11,1488,15.128708469278012,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,101,12.81443798830366,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,1015,12.663288040092523,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,1016,24.20236163868028,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,1039,6.206150778374479,0.5643564356435643,False
C1_donor_paired,CD4 T cells,50,12,107,29.64899404072754,0.9702970297029703,False
C1_donor_paired,CD4 T cells,50,12,1244,10.575237521166143,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,1256,15.581247265170015,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,12,1488,19.325601668497935,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,101,16.462481771832252,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,1015,15.27517617471543,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,1016,12.673439962810763,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,1039,8.784630775225985,0.43564356435643564,False
C1_donor_paired,CD4 T cells,50,13,107,12.30540241594228,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,1244,21.425349482288226,1.0,False
C1_donor_paired,CD4 T cells,50,13,1256,13.528590113084958,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,13,1488,14.862829425952668,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,101,12.514083260587512,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,1015,14.81722372912428,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,1016,11.69756758474523,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,1039,17.100168353511624,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,107,12.47992893782572,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,1244,15.538617663241011,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,14,1256,17.65621318573258,1.0,False
C1_donor_paired,CD4 T cells,50,14,1488,14.121460963401152,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,101,13.65814588674858,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,1015,23.911402778379916,0.9702970297029703,False
C1_donor_paired,CD4 T cells,50,15,1016,11.466712331522958,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,1039,13.965190544404567,0.25742574257425743,False
C1_donor_paired,CD4 T cells,50,15,107,11.91073840716975,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,1244,15.257824627812342,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,1256,14.564268926667062,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,15,1488,14.647510311797838,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,101,15.370948395628298,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,1015,14.916396335757524,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,1016,23.292919952694252,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,1039,14.856352069075246,0.1485148514851485,False
C1_donor_paired,CD4 T cells,50,16,107,13.88054060446008,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,1244,34.042909372060464,0.22772277227722773,False
C1_donor_paired,CD4 T cells,50,16,1256,13.846446706437352,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,16,1488,12.548390181321496,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,101,13.283983730081735,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,1015,15.561460646811089,0.6039603960396039,False
C1_donor_paired,CD4 T cells,50,17,1016,13.217915770817948,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,1039,30.430550462949967,0.26732673267326734,False
C1_donor_paired,CD4 T cells,50,17,107,13.177147924924146,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,1244,13.699718360794282,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,1256,13.411253375892773,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,17,1488,14.804235592457752,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,18,101,15.953770146046754,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,18,1015,32.58601551156866,0.9603960396039604,False
C1_donor_paired,CD4 T cells,50,18,1016,20.210602944270853,0.9207920792079208,False
C1_donor_paired,CD4 T cells,50,18,1039,12.671797057159447,0.22772277227722773,False
C1_donor_paired,CD4 T cells,50,18,107,12.850559177319745,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,18,1244,12.269191589009221,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,18,1256,13.35568267558131,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,18,1488,13.010219731476534,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,19,101,25.894716239048027,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,19,1015,25.888799537254528,0.8316831683168316,False
C1_donor_paired,CD4 T cells,50,19,1016,12.427841973529324,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,19,1039,30.994729353858204,0.06930693069306931,False
C1_donor_paired,CD4 T cells,50,19,107,23.88127637311609,1.0,False
C1_donor_paired,CD4 T cells,50,19,1244,23.208104477099464,0.9207920792079208,False
C1_donor_paired,CD4 T cells,50,19,1256,12.272681091007621,0.009900990099009901,True
C1_donor_paired,CD4 T cells,50,19,1488,43.08822370565011,0.49504950495049505,False
C1_donor_paired,CD4 T cells,100,0,101,20.92595281978502,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,0,1015,24.302602368571126,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,0,1016,21.36751741815277,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,0,1039,9.482955968307419,0.12871287128712872,False
C1_donor_paired,CD4 T cells,100,0,107,27.366608294924216,1.0,False
C1_donor_paired,CD4 T cells,100,0,1244,25.38847143607249,0.8910891089108911,False
C1_donor_paired,CD4 T cells,100,0,1256,19.985317476353398,0.5544554455445545,False
C1_donor_paired,CD4 T cells,100,0,1488,22.60998338628293,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,1,101,26.590965578007868,0.019801980198019802,True
C1_donor_paired,CD4 T cells,100,1,1015,19.427846728878325,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,1,1016,23.77439483896887,0.039603960396039604,True
C1_donor_paired,CD4 T cells,100,1,1039,12.971433337068513,0.36633663366336633,False
C1_donor_paired,CD4 T cells,100,1,107,28.33978332587331,1.0,False
C1_donor_paired,CD4 T cells,100,1,1244,18.115147425021483,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,1,1256,17.493166477197093,0.5346534653465347,False
C1_donor_paired,CD4 T cells,100,1,1488,19.20653158170611,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,101,20.767908225202227,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1015,22.012034656381417,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1016,26.7587091282805,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1039,16.489175765657837,0.19801980198019803,False
C1_donor_paired,CD4 T cells,100,2,107,17.848810534502757,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1244,16.166805422542815,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1256,19.735735950759974,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,2,1488,30.170850526475196,0.7722772277227723,False
C1_donor_paired,CD4 T cells,100,3,101,17.56914539544359,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1015,17.394364829906266,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1016,14.65778515889286,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1039,17.35247254044601,0.15841584158415842,False
C1_donor_paired,CD4 T cells,100,3,107,16.985461214840004,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1244,19.998409516007207,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1256,17.215184187037252,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,3,1488,19.68835068413087,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,4,101,31.97915861576091,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,4,1015,25.605620806901346,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,4,1016,16.53303963217934,0.009900990099009901,True
C1_donor_paired,CD4 T cells,100,4,1039,10.448058501743594,0.40594059405940597,False
C1_donor_paired,CD4 T cells,100,4,107,31.809397150516677,1.0,False
C1_donor_paired,CD4 T cells,100,4,1244,22.064288142575748,0.009900990099009901,True
